Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
4679458,4461.29,4849.62,2324.15,22.8811,24.8727,11.9201
4679991,4593.84,4985.65,2411.9,23.5582,25.5675,12.3688
4680057,4842.87,5315.5,2583.38,24.8349,27.2586,13.248
4675966,4958.96,5481.4,2675.83,25.4525,28.134,13.734
4675111,4936.91,5454.72,2661.57,25.344,28.0022,13.6633
4674026,4765.4,5262.05,2557.02,24.4692,27.0194,13.1297
4677825,4849.46,5348.46,2605.67,24.8806,27.4408,13.3686
4676458,4849.92,5383.28,2603.15,24.8902,27.6275,13.3596
4678696,4855.37,5375.42,2611.76,24.9063,27.574,13.3974
4679040,4840.49,5394.48,2610.78,24.8281,27.6697,13.3913
4680093,4874.37,5424.29,2622.91,24.9963,27.8163,13.4505
4679239,4864.12,5421.71,2611.01,24.9482,27.8082,13.392
4678667,4872.76,5423.23,2618.62,24.9956,27.8193,13.4327
4676451,4872.46,5385.41,2618.81,25.006,27.6384,13.44
4678516,4880.99,5424.94,2616.19,25.0387,27.829,13.4206
4678491,4803.6,5358.1,2588.62,24.6418,27.4863,13.2792
4680537,4848.22,5342.52,2603.07,24.8598,27.3944,13.3475
4675321,4827.71,5435.69,2611.14,24.7823,27.9032,13.4039
4677169,4854.98,5435.48,2621.95,24.9124,27.8911,13.454
4677660,4844.56,5396.46,2613.1,24.8563,27.688,13.4072
4676999,4894.35,5320.96,2613.24,25.1153,27.3045,13.4098
4676704,4870.72,5395.24,2622.79,24.9956,27.6874,13.4597
4678762,4864.5,5374.94,2611.99,24.9528,27.5711,13.3984
4678296,4848.94,5408.08,2602.41,24.8754,27.7439,13.3506
4677065,4848.97,5329.44,2600.69,24.8821,27.3476,13.3452
4678539,4861,5373.52,2617.29,24.936,27.5651,13.4262
4676978,4856.84,5347.75,2603.97,24.923,27.4421,13.3623
4674310,4877.95,5375.45,2634.2,25.0456,27.6,13.5252
4678965,4874.86,5435.85,2636.84,25.0048,27.8823,13.5252
4676516,4888.54,5446.02,2630.4,25.0881,27.9491,13.4993
4676934,4880.46,5435.73,2630.7,25.0444,27.8938,13.4996
4679582,4875.34,5376.35,2628.27,25.004,27.5735,13.4795
4676642,4899.27,5403.5,2631.95,25.1425,27.7302,13.5068
4679261,4888.38,5441.39,2639.9,25.0726,27.909,13.5401
4676655,4893.69,5401.71,2617.3,25.1138,27.7209,13.4316
4673185,4855.09,5393.8,2626.03,24.9342,27.7008,13.4865
4676547,4857.54,5380.08,2608.86,24.9289,27.6105,13.3886
4679017,4881.32,5441.93,2635.11,25.0377,27.9132,13.5162
4677631,4880.6,5399.78,2616.12,25.0414,27.7052,13.4228
4673473,4891.86,5410.41,2632.58,25.1215,27.7844,13.5193
4679406,4868.43,5452.28,2640.86,24.9695,27.964,13.5446
4675034,4899.2,5456.37,2628.1,25.1508,28.0111,13.4917
4677331,4881.78,5389.07,2612.67,25.0491,27.652,13.406
4673839,4808.67,5318.03,2585.82,24.6923,27.3079,13.2781
4677321,4859.88,5378.86,2615.29,24.9367,27.5997,13.4194
4670946,4859.23,5360.85,2621.02,24.9674,27.5448,13.4672
4678730,4879.6,5421.84,2631.42,25.0304,27.8118,13.4981
4673605,4887.31,5403.43,2651.17,25.0974,27.7478,13.6143
4676752,4864.27,5417.71,2613.21,24.9623,27.8024,13.4104
4674869,4749.11,5293.41,2566.13,24.3811,27.1755,13.1741
4675850,4842.71,5378.53,2625.43,24.8565,27.6067,13.4757
4674202,4842.39,5364.83,2614.52,24.8636,27.5461,13.4244
4674855,4853.99,5382.76,2623.35,24.9196,27.6343,13.4679
4677364,4873.91,5405.6,2631.08,25.0085,27.7367,13.5003
4676873,4864.71,5431.32,2639.57,24.9639,27.8715,13.5453
4677848,4890.24,5409.01,2637.36,25.0897,27.7513,13.5311
