Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
5101246,4280.38,5499.07,2782.33,20.1381,25.8717,13.0901
5106165,4403.46,5634.9,2879.21,20.6972,26.4851,13.5329
5098528,4459.69,5674.83,2910.04,20.9928,26.7128,13.6983
5098812,4539.76,5835.51,2963.74,21.3686,27.4676,13.9503
5097078,4504.63,5865.73,2962.37,21.2104,27.6192,13.9485
5102093,4746.73,6096.17,3140.88,22.3284,28.6761,14.7745
5100859,4240.87,5560.47,2802.53,19.9537,26.1625,13.1861
5103663,4415.54,5711.21,2895.59,20.7641,26.857,13.6165
5101312,4388.33,5683.42,2894.66,20.6456,26.7386,13.6184
5097107,4397.26,5713.16,2888,20.7047,26.9007,13.5983
5104597,4396.27,5728.47,2896.96,20.6697,26.9333,13.6205
5102879,4384.13,5772.3,2903.94,20.6196,27.1484,13.6579
5100628,4417.62,5753.42,2906.53,20.7863,27.0716,13.6761
5099650,4378.74,5699.63,2897.12,20.6072,26.8236,13.6344
5100019,4449.76,5763.72,2913.07,20.94,27.1233,13.7085
5101971,4418.26,5762.78,2902.58,20.7838,27.1085,13.6539
5101387,4461.11,5781.18,2912.41,20.9878,27.1982,13.7017
5100947,4416.89,5723.02,2913.59,20.7815,26.9269,13.7085
5100305,4436.33,5737.66,2917.72,20.8756,26.9991,13.7296
5095932,4380.08,5710.53,2892.15,20.6286,26.8945,13.621
5102629,4426.78,5767.22,2921.69,20.8212,27.1259,13.7421
5097270,4392.64,5702.45,2900.81,20.6823,26.8494,13.6582
5103880,4433.43,5744.56,2920.35,20.8474,27.0127,13.7324
5101417,4462.33,5738.3,2925.7,20.9934,26.9963,13.7642
5100408,4398.06,5708.37,2903.08,20.6951,26.8608,13.6605
5100108,4433.39,5746.59,2923.78,20.8626,27.0422,13.7587
5099757,4405.63,5751.17,2923.09,20.7334,27.0656,13.7564
5099750,4459.77,5844.55,2940.77,20.9882,27.5051,13.8396
5103981,4451.44,5780.78,2935.47,20.9316,27.1825,13.8032
