Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
5036940,5313.44,5213.17,2616.54,25.3174,24.8397,12.4673
5039071,5214.9,5087.33,2551.99,24.8375,24.2299,12.1546
5034354,5348.46,5267.46,2610.27,25.4974,25.1113,12.4438
5033909,5404.25,5280.99,2628.73,25.7656,25.178,12.5329
5037055,5214.98,5198.54,2559.8,24.8478,24.7694,12.1967
5035306,5176.77,5101.34,2523.94,24.6743,24.3147,12.03
5036223,5182.96,5140.02,2537.63,24.6992,24.4946,12.093
5036987,5188.85,5135.2,2536.19,24.7236,24.468,12.0843
5037669,5106.19,5067.91,2510.64,24.3264,24.1441,11.9609
5037757,5196.92,5143.01,2546.57,24.7583,24.5014,12.1319
5033761,5160.69,5126.55,2519.56,24.6052,24.4424,12.0128
5037582,5170.63,5099.57,2522.18,24.6339,24.2953,12.0161
5037204,5213.27,5104.76,2529.88,24.8389,24.3219,12.0537
5034483,5163.95,5079.29,2510.22,24.6172,24.2136,11.9665
5036101,5180.6,5105.14,2529.45,24.6886,24.329,12.0543
5039310,5147.06,5107.48,2512.37,24.5132,24.3247,11.9653
5036454,5164.89,5086.86,2511.62,24.612,24.2402,11.9685
5036982,5134.9,5097.56,2500.58,24.4666,24.2886,11.9147
5037510,5213.33,5114.03,2530.9,24.8376,24.3646,12.0579
5034679,5129.94,5117.55,2518.85,24.4541,24.3951,12.0072
5036530,5158.44,5094.11,2514.24,24.5809,24.2744,11.9808
5038655,5166.85,5095.62,2521.95,24.6106,24.2713,12.0125
5039669,5174.79,5109.82,2522.78,24.6435,24.3341,12.014
5038476,5114.44,5070.97,2496.67,24.3618,24.1548,11.8925
5032161,5144.14,5056.1,2507.1,24.534,24.1142,11.9572
5037847,5140.14,5073.03,2511.72,24.4873,24.1676,11.9657
5035119,5175.47,5123.22,2520.03,24.669,24.4199,12.0118
5033332,5147.89,5048.43,2512.87,24.5462,24.072,11.9819
5035578,5210.09,5115.96,2531.56,24.8318,24.3831,12.0656
