Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
5828427,5918.76,7631.04,4232.96,24.372,31.4227,17.4303
5824778,5712.33,7310.76,4043.7,23.5367,30.1227,16.6614
5821622,5627.93,7209.68,3976.83,23.2015,29.7224,16.3947
5822075,5648.98,7293.14,4003.31,23.2865,30.0641,16.5026
5828390,5668.55,7296.6,4010.68,23.3418,30.0458,16.5151
5830458,5648.23,7295.43,3981.17,23.2499,30.0303,16.3877
5829542,5616.15,7211.15,3960.03,23.1215,29.688,16.3033
5825749,5653.51,7260.43,3978.3,23.2904,29.9104,16.3892
5824571,5580.85,7210.63,3922.23,22.9957,29.7112,16.1615
5830043,5613.37,7233.66,3957.13,23.108,29.7781,16.29
5828287,5674.57,7289.55,3979.95,23.367,30.0172,16.3888
5824975,5555.73,7239.25,3939.35,22.8907,29.8271,16.2309
5826721,5592.09,7208.26,3941.68,23.0336,29.6905,16.2356
5822766,5553.43,7203.97,3936.39,22.8899,29.693,16.2248
5823835,5641.77,7213.55,3956.62,23.2497,29.727,16.3052
5825881,5554.27,7238.55,3949.5,22.8811,29.8196,16.2702
5824714,5573.55,7202.9,3926.41,22.9651,29.6786,16.1783
5822443,5635.66,7264.48,3971.39,23.2301,29.944,16.37
5824471,5672.23,7443.18,4014.13,23.3727,30.67,16.5404
5825775,5613.14,7320.26,3956,23.124,30.1567,16.2972
5827962,5539.18,7176.92,3913.65,22.8108,29.5551,16.1167
5824782,5526.05,7130.61,3884.26,22.7691,29.3804,16.0044
5824781,5567.06,7214.5,3937.88,22.9381,29.7261,16.2253
5825976,5534.15,7186.2,3908.62,22.7978,29.6034,16.1015
5828097,5545.53,7156.33,3921.76,22.8364,29.4696,16.1497
5828251,5598.26,7219.18,3945.09,23.0529,29.7277,16.2454
5825854,5545.41,7191.68,3918.09,22.8447,29.6266,16.1408
5828034,5572.44,7178.85,3923.54,22.9474,29.5627,16.1572
5826173,5548.48,7191.87,3920.37,22.8561,29.6258,16.1493
