Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
4401731,3868.51,5018.72,2465.59,21.0926,27.3641,13.4434
4398478,3970.55,5222.87,2549.94,21.665,28.4983,13.9136
4397585,3976.53,5209.58,2548.99,21.7021,28.4315,13.9112
4401290,3976.41,5197.55,2557.57,21.6832,28.342,13.9463
4394159,3714.3,4858.32,2367.98,20.2868,26.5352,12.9334
4399392,3690.5,4821.19,2348.3,20.1328,26.3011,12.8107
4400134,3656.05,4863.72,2329.66,19.9415,26.5286,12.7068
4404194,3649.14,4829.99,2331.38,19.8854,26.3203,12.7045
4400993,3678.2,4824.28,2318.92,20.0584,26.3083,12.6458
4400737,3628.54,4850.24,2315.07,19.7887,26.4514,12.6255
4398574,3671.72,4840.95,2322.61,20.034,26.4137,12.6729
4397936,3620.97,4782.78,2305,19.76,26.1001,12.5787
4399172,3666.26,4846.45,2321.27,20.0015,26.4402,12.6639
4401172,3631.68,4792.48,2303.64,19.8039,26.1338,12.562
4403181,3657.76,4811.17,2323.73,19.937,26.2238,12.6657
4399097,3619.53,4747.2,2289.27,19.747,25.8992,12.4895
4398230,3624.34,4751.28,2294.28,19.7771,25.9265,12.5193
4396392,3627.43,4810.51,2301.76,19.8022,26.2607,12.5654
4395444,3648.76,4778.03,2308.48,19.9229,26.089,12.6048
4398432,3595.05,4731.1,2286.36,19.6163,25.8152,12.4755
4403178,3618.28,4788.05,2295.29,19.7218,26.0978,12.5107
4398306,3622.19,4769.31,2294.17,19.765,26.0245,12.5185
4399044,3618.21,4764.88,2295.87,19.74,25.9959,12.5256
4401087,3640.84,4811.21,2317.25,19.8542,26.2365,12.6364
4401048,3608.38,4744.17,2292.16,19.6774,25.8711,12.4997
4399025,3623.78,4801.23,2297.14,19.7705,26.1943,12.5326
4400714,3627.12,4793.2,2299.19,19.7811,26.1405,12.539
4400272,3598.98,4742.89,2267.31,19.6296,25.8687,12.3664
4400860,3586.02,4707.57,2270.15,19.5563,25.6726,12.3802
