Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
5145289,4654.97,5799.36,2970.78,21.7129,27.0509,13.8571
5144161,4881.46,6132.39,3151.01,22.7744,28.6106,14.701
5143886,5167.76,6494.01,3388.53,24.1114,30.2993,15.81
5145377,5152.39,6381.85,3334.65,24.0327,29.7674,15.5541
5144837,5162.31,6531.79,3401.58,24.0815,30.47,15.8679
5144804,4830.66,6093.59,3126.58,22.5346,28.426,14.5852
5142966,4845.79,6135.71,3148.25,22.6132,28.6327,14.6915
5143502,4869.05,6187.56,3154.19,22.7194,28.8717,14.7177
5146078,4779.32,6101.48,3103.58,22.2895,28.4558,14.4743
5142348,4863.24,6187.68,3147.18,22.6974,28.8787,14.6883
5146013,4861.85,6199.02,3162.91,22.6747,28.911,14.7512
5144470,4859.82,6166.13,3166.27,22.672,28.7663,14.7713
5140814,4828.2,6164.2,3130.25,22.5405,28.7777,14.6137
5141754,4855.21,6190.37,3149.61,22.6625,28.8946,14.7013
5143289,4805.66,6094.07,3120.62,22.4245,28.4366,14.5617
5142421,4836.63,6158.37,3133.94,22.5728,28.7415,14.6263
5141485,4854,6183.41,3156.09,22.658,28.8636,14.7324
5141384,4820.41,6082.19,3127.13,22.5017,28.3917,14.5974
5142923,4805.54,6088.35,3124.44,22.4256,28.4119,14.5805
5143375,4848.72,6134.29,3155.36,22.6251,28.6238,14.7236
5141706,4831.88,6107.94,3135.03,22.5538,28.5101,14.6334
5143092,4840.2,6186.87,3150.23,22.5865,28.8707,14.7004
5142971,4851.7,6133.29,3137.66,22.6407,28.6214,14.6421
5143387,4845.26,6145.46,3140.66,22.6089,28.6759,14.6549
5145740,4861.46,6084.64,3138.79,22.6741,28.3791,14.6395
5142282,4792.36,6103.02,3133.63,22.3669,28.484,14.6253
5142441,4834.06,6155.51,3129.04,22.5608,28.7281,14.6034
5140178,4821.02,6098.65,3118.34,22.5098,28.4752,14.5599
5143447,4807.8,6155.84,3135.07,22.4338,28.724,14.6286
5144902,4839.57,6204.19,3145.04,22.5757,28.9414,14.671
5142906,4785.49,6101.73,3119.72,22.3321,28.4745,14.5585
5142130,4816.15,6117.95,3132.52,22.4785,28.5545,14.6205
5141421,4855.12,6127.38,3158.93,22.6636,28.6024,14.7458
5141071,4835.43,6140.03,3137.95,22.5732,28.6634,14.6488
5143997,4823.11,6189.23,3139.59,22.5029,28.8767,14.6482
5142609,4830.53,6117.49,3127.07,22.5436,28.5496,14.5937
5141954,4835.32,6152.99,3125.91,22.5688,28.719,14.5901
5142944,4845.69,6170,3150.98,22.6128,28.7928,14.7043
5140054,4822.46,6174.33,3129.84,22.5171,28.8293,14.6139
5146657,4817.47,6145.25,3119.58,22.4649,28.6566,14.5473
5141636,4820.28,6169.47,3124.84,22.5,28.7977,14.586
5142516,4824.46,6184.05,3134.44,22.5157,28.8608,14.6284
5143296,4866.72,6160.65,3147.36,22.7094,28.7472,14.6864
5144239,4799.6,6150.98,3123.17,22.3921,28.6969,14.5709
5145753,4819.73,6155.11,3134.8,22.4794,28.7077,14.6209
5145344,4833.34,6162.02,3143.67,22.5447,28.7422,14.6634
5145917,4860.73,6152.33,3155.53,22.6699,28.6938,14.717
5144378,4816.77,6226.12,3136.68,22.4716,29.0466,14.6335
5143846,4847.36,6171.81,3134.26,22.6167,28.7962,14.6238
