Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2735941,2342.88,3994.14,2392.13,20.5521,35.037,20.9841
2736731,2323.05,3997.04,2376.39,20.3722,35.0524,20.8399
2736261,2347.14,4058.47,2415.52,20.587,35.5972,21.1868
2736336,2364.24,4076.47,2408.53,20.7364,35.7542,21.1249
2736139,2380.94,4148.79,2438.86,20.8843,36.3911,21.3924
2736126,2386.83,4172.74,2456.4,20.9361,36.6013,21.5463
2736135,2372.97,4182.44,2467.31,20.8145,36.6862,21.642
2735959,2386.8,4178.43,2462.19,20.9372,36.6534,21.5984
2736036,2363.45,4151.89,2443.18,20.7317,36.4196,21.4311
2736325,2366.14,4145.14,2424.64,20.7532,36.3566,21.2663
2736047,2369.74,4139.04,2429.26,20.7869,36.3067,21.309
2735839,2377.36,4096.77,2430.31,20.8553,35.9387,21.3198
2736339,2351.26,4102.27,2416.8,20.6225,35.9804,21.1974
2736414,2388.43,4188.55,2459.75,20.948,36.7361,21.5735
2736390,2368.09,4097.09,2422.13,20.7697,35.9343,21.2437
2735929,2364.03,4129.04,2416.9,20.7376,36.2206,21.2014
2736277,2361.41,4161.11,2444.91,20.712,36.4973,21.4444
2736621,2372.84,4116.7,2436.14,20.8096,36.1032,21.3648
2736572,2382.86,4104.62,2424.23,20.8979,35.998,21.2607
2736109,2342.27,4118.54,2433.84,20.5454,36.1261,21.3486
2736071,2379.99,4194.45,2460.27,20.8766,36.7924,21.5808
2736650,2347.32,4095.66,2410.95,20.5857,35.9183,21.1437
2735886,2371.84,4163.31,2454.05,20.8065,36.5218,21.5276
2736391,2383.44,4171.62,2453.67,20.9044,36.5879,21.5204
2736493,2355.2,4117.37,2431.92,20.6559,36.1108,21.3288
2736663,2378,4125.36,2433.41,20.8546,36.1786,21.3405
2736605,2347.44,4133.28,2433.48,20.587,36.2488,21.3416
2736148,2353.58,4103.81,2409.9,20.6444,35.9964,21.1383
2736749,2377.93,4170.87,2444.4,20.8533,36.5766,21.4362
