Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2649249,2251.74,3769.62,2135.24,20.3989,34.1496,19.3435
2649702,2286.57,3888.04,2204.09,20.7109,35.2164,19.9638
2649016,2257.56,3800.88,2157.42,20.4534,34.4359,19.5462
2650859,2283.39,3823.25,2170.65,20.6731,34.6144,19.6524
2649817,2257.91,3813.6,2161.83,20.4504,34.5407,19.5802
2650175,2255.07,3765.68,2129.21,20.4219,34.1021,19.2821
2649632,2282.48,3914.13,2215.26,20.6744,35.4537,20.0655
2651231,2275.04,3866.81,2183.76,20.5945,35.0039,19.7682
2649422,2248.26,3783.1,2158.32,20.3661,34.2695,19.5513
2648529,2274.02,3808.27,2171.09,20.6063,34.5091,19.6736
2649455,2263.1,3837.39,2176.33,20.5002,34.7609,19.7142
2649807,2269.86,3811.36,2171.41,20.5587,34.5205,19.6671
2649868,2263.94,3818.53,2171.46,20.5046,34.5847,19.6671
2650436,2426.81,3908.88,2238.48,21.975,35.3954,20.2697
2650738,2252.33,3755.31,2144.58,20.3928,34.0009,19.4172
2651649,2276.65,3795.08,2163.41,20.6059,34.3492,19.581
2649986,2257.94,3796.54,2155.05,20.4494,34.3839,19.5175
2648846,2285.37,3838.21,2177.1,20.7067,34.7763,19.7258
2650090,2293.79,3861.46,2198.62,20.7732,34.9705,19.9113
2648666,2277.46,3812.44,2176,20.6365,34.5451,19.7171
2649620,2292.05,3911.23,2205.44,20.7612,35.4275,19.9766
