Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2611954,2399.83,3659.61,2113.03,22.0509,33.6264,19.4157
2611824,2488.92,3804.51,2197.59,22.8706,34.9596,20.1936
2611988,2545.79,3892.71,2246.78,23.3918,35.7678,20.6443
2611779,2585.46,3947.68,2289.38,23.7582,36.2757,21.0374
2611400,2522.32,3841.54,2218.62,23.1813,35.3056,20.3902
2611148,2416.64,3698.56,2127,22.2122,33.9948,19.5501
2611246,2427.88,3714.94,2127.59,22.3147,34.1441,19.5547
2612032,2405.24,3779.4,2144.08,22.0999,34.7261,19.7003
2611992,2428.11,3852.68,2182.43,22.3104,35.3999,20.0531
2611725,2439.04,3837.73,2186.55,22.4131,35.2661,20.093
2612056,2419.04,3846.8,2179.39,22.2265,35.345,20.0246
2611718,2395.83,3792.37,2154.99,22.0162,34.8494,19.8029
2611948,2398.57,3774.98,2153.6,22.0393,34.6866,19.7884
2611941,2402.42,3790.97,2163.62,22.0748,34.8336,19.8806
2612270,2406.77,3758.08,2134.63,22.112,34.527,19.6117
2611890,2388.96,3812.95,2156.93,21.9515,35.0362,19.8195
2611410,2378.86,3742.89,2133.01,21.8628,34.3988,19.6033
2611678,2378.07,3710.3,2123.12,21.8533,34.0958,19.5104
2611463,2369.89,3735.78,2121.61,21.7799,34.3327,19.4982
2611435,2377.45,3707.91,2116.61,21.8496,34.077,19.4524
2611936,2365.13,3698.38,2108.07,21.7322,33.9829,19.3702
2611513,2386.82,3760.87,2148,21.9351,34.5627,19.7403
2612238,2353.7,3740.33,2132.66,21.6247,34.3643,19.5939
2612540,2374.33,3690.49,2110.19,21.8117,33.9025,19.3852
2611769,2353.19,3727.43,2127.21,21.6239,34.252,19.5473
2612443,2381.5,3749.69,2128.59,21.8784,34.4476,19.5549
2611605,2371.52,3730.47,2120.78,21.7936,34.2821,19.4895
2612014,2376.75,3760.28,2129.22,21.8384,34.5506,19.5639
2611229,2348.28,3711.9,2113.37,21.5833,34.1163,19.4241
2612370,2378.43,3703.75,2110.38,21.8507,34.0266,19.3882
2611612,2365.51,3706.36,2118.86,21.7384,34.0604,19.4717
2611398,2383.72,3715.01,2119.88,21.9075,34.1427,19.4828
2612258,2359.86,3704.1,2111.44,21.6811,34.0313,19.3988
2611624,2370.91,3736.89,2122.61,21.7879,34.3408,19.5061
2611374,2354.02,3675.23,2107.83,21.6348,33.7774,19.3721
2611953,2368.89,3770.69,2136.91,21.7666,34.647,19.6351
