Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2460406,1867.12,3383.14,1983.47,18.2128,33.0008,19.3478
2460244,1832.04,3395.85,1978.89,17.8718,33.127,19.3043
2459903,1863.82,3454.06,2017.14,18.1843,33.6995,19.6802
2460558,1857.36,3455.46,2009.2,18.1165,33.7042,19.5975
2460119,1882.21,3546.73,2045.75,18.3621,34.6005,19.9576
2460420,1910.92,3607.92,2081.02,18.6399,35.1932,20.2991
2461000,1892.03,3586.05,2061.32,18.4513,34.9716,20.1023
2460913,1898.92,3598.2,2072.25,18.5192,35.0914,20.2096
2461000,1891.66,3575.77,2062.96,18.4477,34.8713,20.1183
2460614,1896.38,3575.03,2056.46,18.4966,34.8696,20.0581
2460631,1873.06,3585.87,2062.3,18.2691,34.9751,20.1148
2460774,1878.44,3603.08,2075.17,18.3205,35.1409,20.2392
2460589,1888.16,3570.98,2068.88,18.4167,34.8305,20.1794
2460399,1886.07,3532.05,2039.9,18.3977,34.4534,19.8983
2460290,1876.95,3595.8,2069.47,18.3096,35.0768,20.1876
2460939,1889.58,3555.44,2057.64,18.4278,34.674,20.0669
2460178,1863.06,3535.09,2033.05,18.1748,34.4862,19.8332
2460887,1882.13,3581.57,2062.5,18.3557,34.9295,20.1147
2460488,1870.31,3559.28,2048.05,18.2433,34.7178,19.977
2460614,1882.24,3534.61,2042.26,18.3587,34.4754,19.9195
2460482,1879.28,3557.59,2055.81,18.3308,34.7014,20.0527
2461174,1888.67,3547.52,2062.75,18.4173,34.5935,20.1148
2460881,1879.67,3557.35,2048.18,18.3317,34.6934,19.9751
2461169,1877.64,3554.58,2044.49,18.3097,34.6624,19.9368
2460612,1883.63,3573.81,2054.56,18.3723,34.8578,20.0395
2460699,1884.2,3518.95,2039.48,18.3772,34.3215,19.8917
2460771,1874.56,3555.12,2050.78,18.2827,34.6732,20.0013
2461277,1869.1,3492.92,2017.67,18.2257,34.0596,19.6744
2460525,1863.31,3544.42,2042.37,18.1747,34.5723,19.9213
