Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2611578,2321.89,3271.42,1763.72,21.3378,30.0638,16.2083
2611879,2398.53,3404.27,1834.67,22.0396,31.2811,16.8584
2611830,2453.59,3468.97,1876.92,22.5459,31.8762,17.2469
2611566,2487.75,3563.22,1924.2,22.8622,32.7456,17.6831
2612133,2526.9,3628.55,1953.78,23.2169,33.3387,17.9511
2612511,2571.64,3654.99,1974.68,23.6245,33.5768,18.1405
2611802,2483.1,3501.15,1890.04,22.8174,32.1723,17.3677
2611879,2448.93,3481.59,1869.08,22.5027,31.9916,17.1746
2611721,2439.39,3500.91,1878.02,22.4164,32.1711,17.2577
2612012,2452.88,3529.82,1886.72,22.5379,32.4331,17.3358
2612093,2459.87,3521.85,1889.4,22.6013,32.3588,17.3598
2611643,2470.77,3544.49,1893.48,22.7054,32.5725,17.4004
2612058,2465.48,3547.26,1901.5,22.6532,32.5927,17.4712
2612018,2474.11,3518.27,1890.63,22.7329,32.3269,17.3717
2611656,2460.43,3590.06,1915.32,22.6103,32.9911,17.601
2612242,2466.85,3556.24,1905.28,22.6642,32.673,17.5048
2611974,2456.11,3518.82,1886.73,22.5678,32.3325,17.3361
2612048,2460.05,3565.85,1912.75,22.6034,32.7638,17.5747
2611942,2435.06,3534.41,1886.84,22.3748,32.4762,17.3374
2611994,2424.86,3508.97,1873.97,22.2805,32.2418,17.2188
2612709,2433.48,3489.35,1864.26,22.3536,32.0527,17.1248
2612129,2443.08,3540.06,1888.64,22.4468,32.5257,17.3526
2611499,2437.83,3486.87,1874.62,22.404,32.0448,17.228
2612248,2444.47,3532.73,1879.02,22.4585,32.4569,17.2635
2611494,2411.16,3479.55,1861.88,22.1589,31.9775,17.1109
2611138,2430.56,3474.11,1865.2,22.3402,31.932,17.1438
2611933,2416.22,3517.31,1881.93,22.2017,32.3192,17.2923
2611633,2458.93,3522.34,1890.34,22.5967,32.369,17.3715
2612458,2414.95,3520.76,1886.72,22.1855,32.3444,17.3328
2611495,2428.78,3518.09,1886.54,22.3209,32.3318,17.3375
2611932,2429.16,3524.57,1888.31,22.3206,32.3859,17.3509
2612458,2449.39,3562.72,1908.86,22.5019,32.7298,17.5363
2611903,2430.73,3510.44,1888.24,22.3353,32.2564,17.3505
2611395,2483.65,3554.19,1910.49,22.826,32.6647,17.5583
2611894,2505.57,3631.45,1947.17,23.023,33.3684,17.8921
2612200,2454.53,3546.39,1920.06,22.5513,32.583,17.6409
2611805,2485.21,3552.36,1899.77,22.8367,32.6428,17.457
2611557,2470.95,3589.28,1925.5,22.7078,32.9852,17.6952
2612193,2464.55,3567.23,1911.1,22.6435,32.7745,17.5586
2612788,2438.91,3562.23,1903.87,22.4028,32.7212,17.4881
2611368,2428.3,3493.88,1879.78,22.3175,32.1108,17.2762
2611742,2452.01,3546.61,1903.16,22.5322,32.5908,17.4886
2611402,2418.3,3455.91,1858.46,22.2253,31.7614,17.0801
2612614,2446.8,3499.22,1883.12,22.4768,32.1445,17.2987
2611641,2431.91,3522.28,1884.59,22.3483,32.3684,17.3187
2611633,2422.14,3541.45,1900.51,22.2587,32.5447,17.465
2612562,2416.65,3514.41,1886.04,22.2002,32.2847,17.3259
2612974,2434.72,3490.25,1874.12,22.3628,32.0577,17.2137
2612106,2417.58,3522.23,1891.9,22.2127,32.3622,17.3827
2611470,2411.9,3492.23,1869.21,22.1659,32.0944,17.1785
2611729,2429.43,3459.24,1867.92,22.3248,31.788,17.1649
2611445,2437.35,3487.58,1873.56,22.4,32.0519,17.2186
2611850,2436.46,3542.09,1896.65,22.3884,32.5479,17.4281
2611839,2425.74,3513.82,1878.79,22.2899,32.2882,17.264
2611895,2434.38,3495.88,1872.07,22.3689,32.1227,17.202
2612012,2427.36,3496.25,1868.17,22.3034,32.1246,17.1653
2612447,2448.42,3552.74,1908.17,22.4931,32.6382,17.5299
2612480,2425.41,3492.63,1876.5,22.2814,32.0856,17.2388
2612177,2409.5,3480.65,1862.19,22.1379,31.9793,17.1093
2612482,2442.98,3530.82,1892.11,22.4429,32.4365,17.3822
2612297,2456.59,3512.37,1883.04,22.5695,32.2693,17.3001
2611734,2451.83,3512.62,1880.31,22.5306,32.2785,17.2787
2611858,2434.35,3500.8,1872.67,22.3689,32.1684,17.2077
2611963,2440.3,3480.25,1856.35,22.4227,31.9782,17.057
2611887,2422.64,3512.78,1882.81,22.261,32.2781,17.3007
2611850,2425.71,3490.57,1864.39,22.2896,32.0744,17.1316
2612283,2424.98,3504.05,1876.13,22.2792,32.193,17.2367
2611708,2418.75,3518.91,1881.12,22.2268,32.3366,17.2863
2612224,2420.51,3494.5,1877.14,22.2386,32.106,17.2463
2612406,2416.02,3431.69,1848.02,22.1958,31.5267,16.9777
2611638,2425.73,3476.56,1866.33,22.2916,31.9483,17.1509
2611695,2432.79,3471.37,1855.81,22.356,31.9,17.0539
2612421,2427.75,3494.57,1881.31,22.3035,32.1042,17.2834
2612078,2448.53,3537.56,1895.64,22.4973,32.5034,17.4173
2611895,2452.76,3501.56,1875.87,22.5378,32.1749,17.2369
2611325,2427.38,3510.75,1876.01,22.3094,32.2664,17.2419
2612233,2407.27,3491.24,1868.79,22.1169,32.0759,17.1696
2612025,2428.38,3464.78,1862.39,22.3126,31.8353,17.1122
2612464,2426.25,3500.19,1881.44,22.2893,32.1553,17.2843
2611870,2423.16,3480.52,1878.74,22.266,31.9818,17.2634
2611696,2441.84,3491.06,1886.78,22.4391,32.0808,17.3384
2612155,2425.73,3518.43,1883.95,22.2872,32.3267,17.3094
2611486,2432.6,3493.08,1881.32,22.356,32.102,17.2896
2612366,2435.31,3480.05,1860.59,22.3734,31.9715,17.0934
2612329,2442.2,3518.65,1890.07,22.437,32.3265,17.3645
2612118,2428.59,3491.21,1875.27,22.3137,32.0771,17.2299
2612405,2428.39,3499.8,1879.26,22.3095,32.1524,17.2647
2611885,2435.93,3522.7,1883.9,22.3832,32.3692,17.3107
2611704,2440,3516.56,1885.32,22.4222,32.3151,17.325
2611759,2443.5,3508.45,1881.21,22.4539,32.2399,17.2869
2611897,2424.64,3463.76,1862.94,22.2794,31.8275,17.1181
2611178,2427.93,3506.52,1880.52,22.3157,32.2293,17.2844
2611369,2423.4,3505.05,1877.28,22.2724,32.2135,17.2533
2611850,2427.82,3497.44,1866.75,22.309,32.1376,17.1534
2612406,2418.51,3449.44,1854.87,22.2187,31.6898,17.0406
2611830,2431.89,3490.59,1874.04,22.3465,32.0749,17.2205
2611739,2449.6,3531.71,1889.89,22.5101,32.4539,17.3667
2612213,2444.65,3517.8,1885.34,22.4605,32.3202,17.3218
2611694,2442.3,3497.21,1868.6,22.4433,32.1374,17.1714
2612069,2442.35,3527.88,1885.97,22.4406,32.4146,17.3285
2611518,2412.01,3508.55,1874.65,22.1665,32.2438,17.2281
2611863,2425.7,3506.37,1878.43,22.2894,32.2194,17.2606
2612200,2433.41,3493.11,1874.34,22.3573,32.0935,17.2208
2612320,2433.45,3481.29,1863.49,22.3566,31.9834,17.1203
2611595,2428.75,3515.36,1872.8,22.3197,32.3054,17.2106
2612019,2433.28,3500.01,1870.49,22.3576,32.1591,17.1866
2612124,2451.52,3548.19,1915.78,22.5244,32.6005,17.602
2611715,2421.56,3458.82,1862.97,22.2526,31.7843,17.1195
2612126,2426.93,3536.19,1889.87,22.2984,32.4902,17.364
2611729,2425.97,3497.25,1882.47,22.293,32.1373,17.2986
2612406,2445.39,3506.74,1883.42,22.4656,32.2162,17.3028
2612311,2446.29,3490.51,1880.57,22.4748,32.0682,17.2773
2611678,2435.8,3498.17,1884.11,22.3838,32.1464,17.314
2612041,2405.3,3471.71,1865.78,22.1004,31.8988,17.1432
2611746,2409.86,3478.23,1866.42,22.1448,31.9624,17.151
2612002,2419.27,3489.08,1881.37,22.2291,32.0589,17.2867
2612102,2449.02,3508.33,1877.45,22.5016,32.2346,17.2501
2612491,2423.15,3472.42,1867.53,22.2605,31.8999,17.1563
