Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2320312,1702.16,3174.39,1692.81,17.6061,32.8341,17.5095
2320490,1771.2,3315.85,1766.45,18.3189,34.2947,18.2698
2321078,1766.37,3282.32,1747.2,18.2643,33.9392,18.0661
2320231,1763.77,3305.06,1749.21,18.2441,34.1869,18.0935
2320589,1762.77,3269.8,1743,18.2309,33.8169,18.0265
2320862,1718.55,3252.94,1733.13,17.7716,33.6386,17.9223
2320562,1745.62,3247.75,1738.16,18.0538,33.5893,17.9766
2320984,1720.8,3262.73,1731.97,17.7938,33.7381,17.9093
2320696,1704.11,3197.94,1697.47,17.6235,33.0722,17.5548
2320429,1721.83,3226.85,1718.66,17.8087,33.375,17.776
2320185,1695.25,3178.15,1687.84,17.5356,32.8748,17.459
2320173,1710.66,3224.09,1712.91,17.6951,33.3502,17.7184
2320533,1765.94,3320.73,1771.08,18.2641,34.3445,18.3173
2320711,1781.75,3321.92,1763.76,18.4263,34.3542,18.2402
2319848,1779.52,3325.03,1761.62,18.41,34.3991,18.2249
2320920,1807.82,3379.38,1802.78,18.6941,34.9452,18.6421
2320006,1821.81,3407.86,1811.62,18.8462,35.2537,18.7409
2321005,1829.87,3392.46,1809.3,18.9214,35.0792,18.7088
2320210,1850.78,3446.76,1829.94,19.1443,35.6529,18.9287
2320750,1835.18,3427.05,1831.31,18.9785,35.4407,18.9385
2319625,1831.51,3400.89,1817.1,18.9498,35.1873,18.8006
2320515,1701.47,3185.92,1686.07,17.5975,32.9505,17.4382
2320199,1665.26,3094.72,1649.66,17.2254,32.0116,17.064
2320904,1679.93,3117.83,1658.66,17.3718,32.2408,17.1519
2321191,1654.91,3114.74,1657.69,17.1109,32.2049,17.1397
2320995,1642.83,3083.24,1632.17,16.9875,31.8819,16.8773
2321549,1650.89,3107.69,1650.82,17.0668,32.1271,17.0661
2320434,1655.82,3114.68,1658.18,17.126,32.2148,17.1503
2321050,1661.21,3137.4,1662.27,17.1771,32.4412,17.1881
