Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2461055,1820.9,3301.12,1802.76,17.7573,32.1922,17.5804
2460673,1789.58,3266.64,1788.93,17.4545,31.8609,17.4482
2460732,1798.73,3309.65,1803.17,17.5434,32.2796,17.5867
2460820,1816.21,3318.54,1801.97,17.7132,32.3652,17.5743
2460894,1815.55,3326.96,1818.62,17.7063,32.4463,17.7361
2460354,1829.93,3353.11,1812.86,17.8504,32.7086,17.6839
2460574,1828.37,3357.95,1818.61,17.8336,32.7529,17.7384
2460810,1851.45,3412.47,1833.38,18.057,33.2815,17.8808
2461097,1829.5,3375.43,1834.34,17.8408,32.9163,17.888
2460782,1828.47,3340.94,1806.64,17.8331,32.5842,17.6201
2460920,1827.37,3372.08,1823.2,17.8214,32.886,17.7806
2461110,1835.79,3373.55,1820.57,17.9021,32.8978,17.7537
2460915,1830.54,3335.9,1815.44,17.8523,32.5332,17.7051
2460812,1833.47,3432.49,1837.15,17.8816,33.4767,17.9175
2461079,1826.05,3376.18,1819.78,17.8073,32.9239,17.7462
2460352,1841.02,3347.83,1812.88,17.9586,32.657,17.6841
2460872,1833.08,3387.37,1828.03,17.8774,33.0358,17.8281
2460846,1837.65,3374.48,1827.71,17.9221,32.9104,17.8252
2461263,1827.23,3376.13,1821.78,17.8175,32.9209,17.7643
2460881,1830.28,3384.34,1842.83,17.85,33.0061,17.9724
2460950,1817.88,3344.17,1807.91,17.7286,32.6134,17.6314
2460856,1828.88,3348.32,1814.51,17.8366,32.6552,17.6964
2461128,1840.7,3358.05,1816.11,17.9498,32.7465,17.71
2460911,1827.58,3369.94,1820.38,17.8235,32.8653,17.7532
2460495,1833.33,3391.21,1843.72,17.8826,33.0784,17.9839
2460988,1823.31,3367.2,1810.65,17.7813,32.8376,17.6578
2460389,1814.98,3381.11,1818.41,17.7043,32.9812,17.7377
2460390,1822.06,3366.94,1827.06,17.7733,32.843,17.8221
2461107,1833.78,3401.46,1840.36,17.8825,33.17,17.9467
