Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2737301,2605.36,3611.9,2053.9,22.8431,31.6682,18.0081
2737333,2668.07,3689.59,2096.93,23.3927,32.349,18.3852
2737188,2756.27,3815.43,2183.14,24.1673,33.4542,19.142
2737009,2822.37,3918.59,2242.9,24.7485,34.3609,19.6673
2737120,2874.38,3941.06,2271.49,25.2036,34.5566,19.9172
2737224,2938.27,4044.98,2336.45,25.7628,35.4664,20.486
2736959,2855.46,3926.56,2249.36,25.0391,34.4314,19.7243
2737167,2826.64,3911.86,2242.24,24.7845,34.3,19.6603
2737173,2811.81,3942.1,2254.73,24.6544,34.565,19.7699
2736897,2796.83,3975.09,2254.93,24.5255,34.8578,19.7736
2736642,2846.31,3999.99,2277.82,24.9618,35.0794,19.9762
2737268,2823.58,3954.94,2244.65,24.7568,34.6764,19.6808
2737309,2824.92,3970.56,2266.66,24.7682,34.8128,19.8735
2737174,2827.89,3957.3,2251.38,24.7954,34.6982,19.7405
2737288,2826.46,4017.25,2291.97,24.7818,35.2225,20.0955
2737668,2818.09,3946.16,2246.26,24.705,34.5943,19.692
2736785,2815.06,3936.9,2235.43,24.6864,34.5243,19.6035
2737339,2824.54,3936.77,2241.44,24.7646,34.5162,19.6522
2737017,2815.15,3918.2,2231.47,24.6851,34.3574,19.567
2737446,2807.25,3947.12,2238.65,24.612,34.6056,19.6269
2737088,2850.5,4007.47,2280.63,24.9944,35.1392,19.9976
2737738,2820.84,3980.59,2262.06,24.7285,34.8953,19.83
2737178,2831.97,3987.64,2269.46,24.8312,34.9642,19.8989
2737091,2810.59,3994.94,2275.94,24.6445,35.0293,19.9564
2737464,2835.15,4013.13,2281.81,24.8564,35.1841,20.0052
2736916,2796.97,3927.35,2227.94,24.5266,34.4389,19.5368
2737387,2818.49,3962.29,2263.09,24.7111,34.7394,19.8416
2737344,2801.83,3902.54,2232.85,24.5654,34.216,19.5768
2737487,2834.75,4008.31,2283.52,24.8528,35.1415,20.02
2736944,2821.91,3949.69,2248.36,24.7451,34.6345,19.7157
2737166,2816.29,3970.43,2267.68,24.6937,34.8135,19.8834
2737298,2806.62,3950.43,2250.19,24.6078,34.6365,19.7292
2737218,2806.87,3946.63,2247.28,24.6107,34.6042,19.7042
2736957,2824.59,3953.29,2261.94,24.7685,34.6658,19.8346
2737260,2840.48,3955.85,2258.43,24.905,34.6845,19.8017
2737339,2787.06,3925.79,2241.78,24.4359,34.4199,19.6551
2737462,2796.13,3952.1,2250.38,24.5144,34.649,19.7296
2737355,2802.78,3952.2,2250.6,24.5736,34.6513,19.7323
2737287,2820.33,3982.66,2266.79,24.7281,34.9192,19.8748
2736863,2816.88,3940.24,2238.36,24.7017,34.5526,19.6285
2737173,2815.7,3967.89,2244.26,24.6885,34.7911,19.6781
2737508,2785.53,3952.7,2231.25,24.421,34.6537,19.5615
2737597,2840.44,3964.41,2246.09,24.9016,34.7552,19.691
2737157,2810.02,3961.73,2249.23,24.6389,34.7373,19.7217
2736964,2844.35,4033.63,2285.78,24.9416,35.3703,20.0436
2736937,2849.91,3985.78,2268.31,24.9906,34.951,19.8907
2737008,2835.4,4013.35,2272.14,24.8628,35.1918,19.9237
2737515,2816.7,3978.83,2257.26,24.6942,34.8827,19.7895
2737016,2831.36,3923.44,2241.06,24.8273,34.4033,19.6511
2736795,2834.96,3987.26,2263.11,24.8609,34.9658,19.8461
2737097,2818.66,3990.34,2259.98,24.7152,34.989,19.8165
2737654,2839.25,3950.49,2251.03,24.8906,34.6325,19.7339
2737336,2836.72,4038.54,2278.27,24.8713,35.4085,19.9751
2737086,2829.28,3990.84,2267.81,24.8084,34.9935,19.8852
2737071,2837.56,3983.62,2268.1,24.8811,34.9303,19.8878
2736785,2805.94,3947.19,2239.9,24.6064,34.6145,19.6426
2737324,2811.09,3970.7,2257.73,24.6467,34.8139,19.795
2737224,2847.19,3986.57,2263.09,24.9642,34.9542,19.8427
2737562,2809.62,3915.65,2242.3,24.6317,34.3282,19.6581
2736819,2836.85,3998.16,2276.68,24.8772,35.0611,19.9649
2737482,2792.52,3945.09,2243.98,24.4825,34.5873,19.6734
2737217,2837.66,3979.37,2264.25,24.8807,34.8912,19.853
2737026,2812.19,3982.94,2257.71,24.6591,34.9249,19.7971
2736865,2836.91,4016.73,2276.71,24.8773,35.2233,19.9648
2737017,2830.91,3931.3,2240.61,24.8233,34.4723,19.6472
2738002,2848.52,4041.75,2277.4,24.9688,35.428,19.9626
2737120,2807.84,3986.05,2250.94,24.6201,34.9511,19.737
2737496,2822.64,3983.08,2253.99,24.7465,34.9202,19.761
2737407,2816.15,3953.55,2248.1,24.6904,34.6624,19.71
2737142,2818.6,3997.09,2260.22,24.7142,35.0476,19.8182
2737208,2831.59,3987.35,2266.96,24.8276,34.9613,19.8768
2737059,2821.96,3985.32,2266.15,24.7444,34.9454,19.8708
2737393,2803.25,3960.12,2241.6,24.5774,34.7202,19.6531
2737421,2802.8,3976.84,2253.49,24.5732,34.8664,19.7572
2737325,2827.84,4012.84,2280.26,24.7936,35.1833,19.9926
2737065,2837.85,3998.75,2262.96,24.8838,35.0631,19.8428
2737136,2835.96,3965.73,2250.62,24.8666,34.7727,19.7341
2736972,2832.85,3950,2248.13,24.8408,34.6369,19.7134
2737363,2816.73,3996.02,2256.42,24.6959,35.0353,19.7833
2737698,2818.79,4009.77,2274.19,24.7109,35.1516,19.9366
2737027,2819.29,4009.1,2259.43,24.7213,35.1543,19.8121
2737095,2813.1,3942.17,2238.76,24.6665,34.5666,19.6304
2737071,2823.61,3979.09,2266.25,24.7588,34.8906,19.8716
2737179,2800.74,3922.97,2228.29,24.5573,34.3972,19.538
2736977,2803.94,3919.39,2233.09,24.5872,34.3684,19.5816
2737066,2793.41,3946.83,2238.5,24.4941,34.6079,19.6283
2737254,2816.58,3946.6,2248.47,24.6955,34.6034,19.7144
2737038,2820.24,3970.36,2254.88,24.7296,34.8145,19.7721
2736867,2829.33,3975.78,2253.5,24.8109,34.8642,19.7612
2737203,2815,3974.57,2263.39,24.6822,34.8493,19.8455
2737145,2793.71,3917.12,2230.21,24.496,34.3463,19.5551
2737477,2808.32,3937.35,2230.87,24.6211,34.5195,19.5585
2737228,2841.28,3980.85,2262.45,24.9123,34.904,19.8371
2737286,2832.87,3994.47,2277.77,24.838,35.0227,19.9711
2736876,2839.89,4018.29,2290.79,24.9034,35.2369,20.0882
2736927,2825.3,3960.26,2244.47,24.775,34.7273,19.6816
2737122,2875.21,4038.44,2298.01,25.2108,35.4104,20.1498
2737398,2875.9,4041.69,2298.24,25.2143,35.4353,20.1497
2736965,2911.19,4053.52,2310.21,25.5278,35.5447,20.2579
2737078,2881.86,4032.22,2298.69,25.2695,35.3564,20.156
2737286,2839.57,3954.43,2258.74,24.8968,34.6717,19.8042
2737018,2828.14,3952.63,2254.71,24.799,34.6593,19.7708
2737462,2820.74,3976.19,2259.47,24.7301,34.8603,19.8093
2737010,2830.32,3999.04,2270.26,24.8182,35.0664,19.9072
2737358,2807.54,3924.98,2239.16,24.6154,34.4125,19.632
2737039,2809.88,3947.59,2249.56,24.6387,34.6149,19.7255
2737059,2796.24,3967.15,2254.64,24.5189,34.7861,19.7699
2737386,2833.5,3983.39,2260.44,24.8426,34.9244,19.8184
2737075,2809.68,3950.69,2249.96,24.6367,34.6416,19.7287
2737205,2797.26,3943.93,2243.53,24.5266,34.5806,19.6715
2737365,2847.63,3990.55,2266.82,24.9668,34.9874,19.8744
2737461,2822.96,3957.11,2248.89,24.7496,34.6929,19.7166
2737038,2820.02,3947.92,2243.06,24.7277,34.6177,19.6685
2737162,2829.61,4003.08,2268.29,24.8106,35.0998,19.8888
2736818,2820.83,3983.71,2258.46,24.7367,34.9343,19.8051
2737174,2839.16,3983.65,2253.82,24.8942,34.9293,19.7619
2737490,2805.71,3950.61,2248.37,24.5981,34.6356,19.7118
2737252,2805,3921.73,2232.14,24.594,34.3854,19.5712
2737259,2839.45,4002.41,2270.79,24.896,35.0927,19.91
2737312,2830.38,3957.46,2251.01,24.816,34.6979,19.7363
2737249,2831.32,3994.5,2272.68,24.8248,35.0235,19.9267
2737252,2838.98,3959.67,2255.29,24.892,34.7181,19.7742
2737413,2820.81,3980.96,2267.87,24.7311,34.9027,19.8833
2737362,2824.8,3978.11,2262.06,24.7666,34.8784,19.8327
2737171,2786.66,3912.53,2222.61,24.434,34.3058,19.4883
2737032,2837.1,3974.41,2257.67,24.8774,34.8501,19.7967
2737294,2817.22,3966.73,2251.91,24.7008,34.7794,19.7442
2737512,2789.61,3955.38,2238.06,24.4568,34.6771,19.6213
2737483,2813.29,3925.57,2241.36,24.6646,34.4162,19.6504
2737405,2830.52,3917.02,2236.82,24.8163,34.3422,19.6112
2736586,2827.68,3959.97,2248.17,24.7989,34.7292,19.7166
2737469,2822.87,3993.33,2277.18,24.7488,35.0104,19.9646
2736948,2819.79,3976.84,2267.55,24.7264,34.8725,19.8839
2737242,2813.02,3993.33,2273.52,24.6645,35.0133,19.9341
2737158,2830.87,3971.84,2258.5,24.8217,34.8259,19.803
2737060,2856.24,3997.83,2280.17,25.045,35.0551,19.9938
2737256,2807.61,3948.58,2248.45,24.6168,34.6207,19.7142
2737098,2829.49,3962.67,2255.18,24.8101,34.7463,19.7744
2737507,2844.13,3989.05,2267.32,24.9348,34.9724,19.8778
2736991,2832.62,3924.53,2238.03,24.8385,34.4132,19.6248
2737211,2811.53,3945.23,2247.55,24.6516,34.592,19.7066
2736872,2844.98,3996.92,2273.73,24.948,35.0495,19.9386
2737313,2821.65,3978.53,2258.93,24.7394,34.8826,19.8057
2737403,2823.55,3950.19,2240.1,24.7553,34.6331,19.64
2737263,2832.59,3989.05,2273.09,24.8358,34.9755,19.9302
2737198,2796.13,3923.77,2234.51,24.5167,34.4039,19.5924
2736853,2845.8,4009.07,2262.7,24.9554,35.1563,19.8421
2737296,2821.4,3976.64,2261.26,24.7374,34.8663,19.8262
2737269,2843.51,3964.58,2263.97,24.9315,34.7609,19.8502
2737086,2835.45,3952.22,2248.62,24.8625,34.6549,19.7169
2737055,2837.77,3934.87,2233.83,24.8832,34.5031,19.5874
2737123,2850.14,3964.27,2259.94,24.9909,34.7601,19.8159
2736663,2798.89,3971.95,2244.97,24.5457,34.8333,19.688
2737253,2836.23,3993.37,2261.24,24.8678,35.0135,19.8264
2737306,2799.5,3927.88,2237.42,24.5453,34.4387,19.6171
2736550,2820.3,3985.21,2269.1,24.7345,34.951,19.9004
2737402,2817.21,3963.93,2241.05,24.6997,34.7535,19.6482
2737304,2832.34,3996.08,2264.27,24.8333,35.0366,19.8525
2737303,2816.87,3979.18,2248.55,24.6976,34.8885,19.7147
2737045,2831.65,3943.69,2246.66,24.8295,34.5806,19.7
2737276,2802.34,3965.31,2248.55,24.5704,34.7672,19.7149
2737464,2815.44,3968.06,2263.25,24.6836,34.789,19.8425
2737282,2835.82,3960.31,2251.77,24.864,34.7233,19.7431
2736857,2807.12,4001.9,2270.73,24.6162,35.0934,19.9124
2737395,2837.61,3978.94,2261.99,24.8786,34.8852,19.8319
2737441,2828.77,3989.48,2274.68,24.8007,34.977,19.9428
2736948,2831.32,3961.05,2254.73,24.8275,34.734,19.7715
2737420,2839.54,3977.38,2265.51,24.8954,34.8712,19.8626
2737370,2821.39,3978.29,2246.5,24.7366,34.8798,19.6962
2737290,2826.51,3971.07,2258.98,24.7822,34.8175,19.8063
2737371,2832.94,3944.41,2260.33,24.8379,34.5828,19.8175
