Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2736447,2325.44,3984.62,2290.71,20.3952,34.9471,20.0906
2736144,2283.72,3884.32,2241.59,20.0316,34.0712,19.662
2736320,2299.61,3942.27,2259.52,20.1697,34.5773,19.8181
2736220,2313.25,3931.53,2264.89,20.29,34.4843,19.8658
2735808,2317.58,3949.86,2266.68,20.331,34.6503,19.8845
2736071,2335.42,3992.71,2284.07,20.4856,35.0229,20.0352
2736204,2328.57,3997.17,2285.37,20.4245,35.0603,20.0456
2736348,2327.24,4010.38,2298.65,20.4118,35.1743,20.161
2736257,2335.68,3974.78,2272.38,20.4865,34.8632,19.9313
2736156,2323.82,4019.33,2286.76,20.3832,35.2553,20.0582
2736105,2302.21,4000.68,2282.19,20.1941,35.0924,20.0184
2736385,2330.92,3991.04,2282.22,20.4438,35.0042,20.0167
2736364,2311.74,3987.28,2280.36,20.2758,34.9715,20.0005
2736287,2346.28,4076.84,2314.17,20.5792,35.758,20.2976
2736387,2340.49,4029.85,2297.22,20.5277,35.3446,20.1482
2736482,2332.02,3992.86,2287.13,20.4527,35.0189,20.059
2736342,2325.39,4026.99,2298.35,20.3956,35.3201,20.1584
2736251,2350.27,4057.55,2320.81,20.6145,35.5893,20.3561
2736146,2337.65,4044.01,2302.82,20.5046,35.4719,20.1991
2736461,2319.67,4015.34,2294.57,20.3445,35.2163,20.1244
2736620,2327.26,4001.73,2277.1,20.4099,35.0949,19.9701
2736351,2315.11,4028.73,2297.48,20.3054,35.3352,20.1507
2736345,2312.92,3961.01,2257.45,20.2862,34.7414,19.7997
2736744,2292.12,3959.44,2267.19,20.1009,34.7225,19.8822
2736075,2306.12,4013.17,2283.29,20.2285,35.2023,20.0283
2736351,2347.49,4079.9,2316.71,20.5894,35.784,20.3194
2736305,2328.24,4046.13,2307.6,20.4209,35.4884,20.2398
2736191,2315.28,4016.49,2287.68,20.3081,35.2299,20.066
2736087,2319.99,4043.61,2295.03,20.3502,35.4691,20.1312
