Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2319984,1854.19,3012.99,1592.58,19.1814,31.169,16.4751
2319443,1916.06,3080.08,1638.85,19.826,31.8705,16.9577
2319930,1937.89,3158.91,1680.74,20.0478,32.6793,17.3875
2320323,1961.51,3182.56,1687.15,20.2887,32.9184,17.4509
2320140,1979.57,3233.27,1712.75,20.4771,33.4456,17.7171
2319925,1997.64,3242.96,1722.58,20.6659,33.549,17.8204
2320624,2006.57,3250.78,1725.02,20.752,33.6198,17.8403
2320291,2004.82,3284.51,1744.91,20.7369,33.9735,18.0485
2321113,1900.82,3120.39,1656.84,19.6543,32.2644,17.1315
2319855,1921.01,3077.8,1639.18,19.8737,31.8413,16.9581
2320274,1911.13,3098.47,1641.4,19.768,32.0494,16.978
2319730,1909.02,3072.76,1624.57,19.7508,31.7909,16.8079
2319914,1912.22,3109.45,1653.13,19.7823,32.168,17.102
2320228,1886.2,3109.43,1646.98,19.5105,32.1633,17.036
2319230,1891.58,3092.9,1644.37,19.5746,32.0062,17.0164
2320367,1907.61,3116.11,1642.73,19.7308,32.2305,16.991
2320330,1904.1,3122.17,1651.26,19.6948,32.2937,17.0796
2319107,1887.99,3101.38,1628.19,19.5385,32.0956,16.8498
2319443,1889.09,3097.18,1630.89,19.547,32.0475,16.8753
2319990,1902.27,3145.88,1658.53,19.6787,32.5437,17.1573
2319559,1885.39,3088.98,1642.45,19.5077,31.961,16.9941
2320157,1889.99,3065.24,1615.67,19.5503,31.7073,16.7127
2320146,1877.38,3076.76,1630.29,19.4199,31.8265,16.864
2320340,1881.85,3050.71,1618.64,19.4646,31.5544,16.7421
2320480,1880.34,3094.13,1630.98,19.4478,32.0016,16.8688
2320019,1880.52,3070.61,1622.53,19.4535,31.7647,16.7847
2320808,1887.71,3087.55,1619.91,19.5212,31.9291,16.7518
2320337,1881.28,3083.28,1629.16,19.4587,31.8914,16.851
2319927,1868.56,3062.78,1615.48,19.3306,31.6849,16.7124
2320932,1874.23,3049.5,1610.37,19.3808,31.5339,16.6524
2319600,1859.96,3038.6,1606.84,19.2443,31.4392,16.6254
2319814,1872.41,3048.12,1616.54,19.3713,31.5348,16.7242
2319759,1893.49,3122.82,1650.33,19.5899,32.3083,17.0741
2319604,1871.65,3064.92,1613.7,19.3652,31.7115,16.6963
2320026,1912.58,3125.18,1651.8,19.7851,32.3291,17.0874
2320557,1883.35,3132.89,1644.11,19.4782,32.4014,17.0039
2319866,1877.25,3080.24,1629.13,19.4209,31.8664,16.8541
2320209,1866.9,3083.11,1631.03,19.3111,31.8913,16.8712
2320471,1876.53,3133.85,1644.37,19.4085,32.4126,17.0072
2320061,1875.25,3104.65,1631.95,19.3987,32.1162,16.8818
2320689,1870.21,3069.91,1620.64,19.3413,31.7482,16.7603
2321434,1869.56,3049.74,1608.66,19.3283,31.5296,16.6311
2319539,1882.66,3068.31,1616.11,19.4797,31.7474,16.7217
2320625,1884.62,3083,1618.56,19.4909,31.8845,16.7392
2320084,1879.98,3073.77,1619.82,19.4473,31.7965,16.7562
2320110,1876.41,3067.37,1623,19.4102,31.7299,16.7889
2320661,1874.2,3043.53,1613.08,19.3828,31.4758,16.6823
2321781,1870.69,3049.29,1603.79,19.3372,31.5202,16.5782
2320153,1872.84,3063.43,1611.63,19.3729,31.6886,16.6709
2320303,1863.57,3092.46,1634.33,19.2758,31.9868,16.9046
2320493,1862.32,3100.22,1630,19.2613,32.0644,16.8585
2320110,1853.25,3043.07,1608.11,19.1707,31.4785,16.6349
2319603,1881.1,3079.27,1621.97,19.463,31.86,16.7818
2319099,1873.01,3065.49,1625.59,19.3834,31.7242,16.8229
2319868,1863.09,3043.01,1602.12,19.2744,31.4812,16.5746
2320432,1862.17,3071.86,1612.93,19.2603,31.7719,16.6823
2321558,1887.94,3032.17,1601.53,19.5173,31.3463,16.5564
2320721,1863.58,3032.73,1591.33,19.2725,31.3633,16.4569
2320371,1862.58,3029.25,1603.51,19.265,31.332,16.5854
2319378,1878.96,3072.19,1623.36,19.4427,31.7898,16.7979
2319952,1867.65,3071.25,1609.62,19.3209,31.7722,16.6516
2320462,1867.28,3045.08,1610.54,19.3128,31.4946,16.6575
2319859,1873.67,3057.1,1604.13,19.3839,31.6271,16.5955
2320703,1874.26,3040.35,1600.46,19.383,31.4424,16.5514
2320619,1881.16,3085.8,1621.49,19.455,31.9136,16.7696
2320371,1872.93,3038.86,1593.68,19.3721,31.4315,16.4837
2320511,1868.79,3088.5,1623.03,19.328,31.9429,16.7863
2319799,1866.15,3061.03,1596.18,19.3067,31.6686,16.5137
2319515,1864.58,3065.71,1607.87,19.2928,31.7209,16.6366
2320361,1874.71,3085.55,1625.29,19.3905,31.9145,16.8107
2320044,1866.53,3032.55,1601.01,19.3085,31.3706,16.5618
2319932,1860.22,3050.48,1605.92,19.2442,31.5577,16.6134
2319818,1860.61,3128.41,1640.3,19.2492,32.3654,16.9699
2319348,1875.74,3061.03,1616.13,19.4097,31.6747,16.7233
2320484,1870.8,3102.6,1633.44,19.3491,32.0892,16.8941
2320094,1860.77,3066.21,1617.76,19.2486,31.7181,16.7348
2319945,1861.64,3062.52,1603.39,19.2588,31.682,16.5872
2320468,1871.01,3065.37,1616.34,19.3514,31.7043,16.7174
2319704,1858.97,3071.56,1624.66,19.2331,31.7788,16.809
2320168,1863.12,3050.38,1598.94,19.2723,31.5534,16.5396
2319986,1859.3,3097.79,1631.49,19.2342,32.0463,16.8775
2319835,1872.09,3066.07,1604.7,19.3678,31.7202,16.6015
2320458,1856.04,3057.16,1611.39,19.1967,31.6196,16.6662
2320937,1865.25,3034.03,1602.2,19.2879,31.3739,16.5678
2321202,1861.4,3080.6,1612.45,19.2459,31.8518,16.6719
2320419,1860.26,3069.86,1615.38,19.2406,31.7515,16.7078
2320031,1864.58,3052.61,1606.1,19.2885,31.5783,16.6146
2320360,1882.5,3073.22,1611.42,19.4711,31.787,16.6673
2319297,1869.95,3102.85,1633.58,19.3501,32.1081,16.9043
2320215,1879.58,3025.51,1592.48,19.4421,31.2955,16.4724
2321150,1859.79,3075.58,1621.88,19.2296,31.8006,16.7698
2320904,1871.78,3051.7,1609.74,19.3557,31.5571,16.646
2320624,1868.51,3048.4,1609.99,19.3242,31.5267,16.6506
2319564,1862.95,3048.46,1612.81,19.2756,31.5417,16.6874
2321043,1861.86,3039.16,1607.03,19.2519,31.4254,16.617
2319975,1866.95,3046.73,1601.5,19.3135,31.5182,16.5674
2320384,1857.17,3086.98,1623.69,19.2089,31.929,16.7941
2319399,1868.09,3056.78,1609.61,19.3301,31.63,16.6554
2320588,1872.82,3031.04,1601.61,19.3691,31.3476,16.5642
2320125,1861.04,3054.33,1610.84,19.2511,31.5948,16.6629
2320016,1875.12,3045.41,1604.68,19.3977,31.504,16.6
2320125,1852.77,3072.22,1617.92,19.1655,31.7799,16.7362
2319828,1871.34,3077.5,1621.49,19.3601,31.8385,16.7753
2319683,1860.41,3043.79,1602.3,19.2483,31.4918,16.5777
2319728,1868.86,3074.72,1616.49,19.3353,31.8112,16.7243
2320535,1864.94,3036.29,1599.9,19.288,31.4027,16.5468
2319399,1871.64,3062.12,1606.45,19.3668,31.6853,16.6227
2320861,1858.06,2985.05,1573.69,19.2142,30.8683,16.2735
2319852,1858.77,3051.79,1598.45,19.2299,31.5722,16.5368
2320623,1876.22,3072.26,1616.89,19.404,31.7735,16.722
2319860,1880.78,3092.29,1612.59,19.4575,31.9911,16.683
2319571,1874.92,3077.19,1620.39,19.3993,31.8389,16.7657
2320869,1880.53,3037.73,1609.49,19.4465,31.413,16.6436
2320119,1855.99,3023.75,1603.39,19.1989,31.2786,16.5859
2319745,1872.2,3024.99,1588.26,19.3697,31.2965,16.4321
2320228,1866.77,3056.33,1616.71,19.3095,31.6141,16.7229
2320168,1868.94,3030.72,1585.67,19.3325,31.3501,16.4023
2320337,1847.12,3028.76,1602.1,19.1053,31.3275,16.5711
2320341,1854.74,3022.13,1599.66,19.1842,31.2589,16.5458
2319540,1871.23,3012.47,1591.4,19.3613,31.1696,16.466
2320886,1867.58,3061.98,1606.27,19.3124,31.6636,16.6102
2320925,1857.08,3065.19,1616.72,19.2036,31.6962,16.718
2320882,1852.65,3033.3,1584.55,19.1581,31.367,16.3857
2319879,1883.74,3087.62,1622.29,19.488,31.9425,16.7831
2319488,1897.58,3104.71,1640.54,19.6345,32.1248,16.9749
2320529,1877.67,3058.99,1615.96,19.4198,31.6375,16.713
2320900,1920.31,3116.19,1647.69,19.8576,32.224,17.0385
2319677,1911.1,3093.6,1628.83,19.7727,32.0072,16.8523
2319685,1877.26,3058.6,1619.52,19.4226,31.645,16.7559
2320046,1890.8,3073.53,1618.97,19.5596,31.7945,16.7477
2320004,1880.1,3067.39,1604.57,19.4493,31.7316,16.5989
2320307,1857.21,3060.57,1614.36,19.21,31.6569,16.6981
2320182,1862.34,3094.17,1628.52,19.2641,32.0061,16.8455
2319897,1866.54,3068.22,1616.43,19.3099,31.7416,16.7224
2319474,1877.96,3071.28,1614.54,19.4315,31.7791,16.7059
2320733,1853.21,3036.54,1593.92,19.1651,31.4026,16.4836
2319990,1888.38,3043.83,1605.55,19.5351,31.488,16.6092
2319613,1866.81,3075.98,1608.74,19.3151,31.8258,16.645
2320709,1861.11,3071.41,1618.86,19.247,31.7635,16.7417
2319138,1863.51,3031.68,1585.62,19.2849,31.3738,16.409
2320486,1869.16,3040.22,1602.78,19.3321,31.4439,16.577
2320517,1855.83,3031.26,1594.75,19.194,31.3509,16.4938
2319481,1876.23,3005.19,1588,19.4137,31.0951,16.4313
2319523,1876.12,3055.01,1614.22,19.4121,31.6101,16.7023
2319839,1857.91,3051.59,1615.7,19.2211,31.5703,16.7153
2320257,1864.86,3075.64,1615.44,19.2895,31.8134,16.7096
2319328,1875.17,3045.24,1609.91,19.404,31.5116,16.6591
2319713,1878.86,3056.8,1618.1,19.4388,31.626,16.741
2319536,1861.8,3064.6,1613.39,19.2638,31.7091,16.6936
2320547,1874.3,3069.78,1609.61,19.3847,31.7488,16.6472
