Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2460058,1898.26,3102.17,1668.87,18.5192,30.2643,16.2813
2459889,1944.54,3191.62,1716.45,18.972,31.1391,16.7466
2460279,2001.42,3254.94,1756.05,19.5238,31.7519,17.1302
2459596,2036.6,3320.72,1799.46,19.8726,32.4025,17.5586
2459926,2072.25,3402.41,1845.45,20.2177,33.1952,18.0049
2460060,2111.21,3411.69,1856.42,20.5967,33.284,18.111
2459791,2124.83,3435.3,1873.36,20.7318,33.5179,18.2782
2459862,2045.62,3384.56,1821.16,19.9584,33.0219,17.7684
2460209,2035.43,3327.65,1792.87,19.8562,32.4621,17.4899
2460084,2066.07,3319.72,1792.23,20.1561,32.3864,17.4846
2460003,2049.48,3405.43,1839.38,19.9949,33.2237,17.9451
2459962,2066.5,3393.07,1824.91,20.1613,33.1036,17.8043
2459925,2053.86,3424.51,1826.06,20.0383,33.4109,17.8157
2460493,2068.15,3374.58,1819.56,20.1731,32.9161,17.7482
2460108,2045.53,3399.18,1829.28,19.9555,33.1613,17.8458
2460258,2044.09,3364.22,1812.58,19.9402,32.8182,17.6818
2460255,2041.51,3377.96,1820.18,19.9151,32.9523,17.7561
2460624,2052.37,3432.43,1840.2,20.0181,33.4787,17.9486
2460212,2054.8,3379.61,1812.35,20.0451,32.969,17.6799
2460103,2049.56,3356.9,1813.42,19.9949,32.7489,17.6912
2459901,2040.96,3402.72,1818.19,19.9126,33.1986,17.7392
2459802,2064.26,3410.64,1827.96,20.1408,33.2772,17.8351
2459750,2055.87,3432.44,1829.93,20.0593,33.4907,17.8547
2460283,2045.25,3406.16,1822.36,19.9513,33.227,17.7771
2459652,2051.14,3390.86,1812.52,20.014,33.0862,17.6856
2460101,2068.03,3423.53,1840.07,20.1751,33.3989,17.9511
2460565,2044.5,3411.54,1825.23,19.9418,33.2757,17.803
2460365,2050.99,3425.65,1835.93,20.0067,33.4161,17.9088
2459966,2062.31,3424.51,1838.47,20.1204,33.4103,17.9365
2460496,2048.67,3399.43,1827.39,19.983,33.1585,17.8246
2459907,2034.62,3416.24,1834.13,19.8507,33.3304,17.8946
2459727,2045.08,3379.67,1805.51,19.9542,32.976,17.6167
2460002,2047.19,3385.85,1827.56,19.9725,33.0326,17.8299
2460497,2045.45,3397.26,1821.43,19.9516,33.1373,17.7665
2460316,2054.12,3396,1824.5,20.0377,33.1275,17.7977
2460191,2071.69,3444.57,1846.51,20.2101,33.6029,18.0133
2460071,2059.16,3405.12,1831.49,20.0888,33.2197,17.8677
2460211,2046.78,3396.29,1834.02,19.9668,33.1317,17.8913
2459777,2052.21,3394.03,1823.19,20.0234,33.1155,17.7889
2460003,2048.89,3405.14,1830.69,19.9891,33.2209,17.8603
2459705,2065.35,3435.63,1844.86,20.1522,33.5223,18.0008
2459920,2060.84,3388.78,1827.91,20.1064,33.0623,17.8338
2459905,2052.83,3442.06,1844.07,20.0284,33.5824,17.9916
2459947,2055.17,3425.73,1842.81,20.0508,33.4225,17.979
2460326,2056.54,3441.22,1846.09,20.0611,33.5684,18.0082
2460414,2063.24,3408.67,1825.43,20.1257,33.2497,17.806
2460174,2063.5,3394.97,1843.16,20.1303,33.1193,17.9807
2459912,2050.94,3399.53,1825.21,20.0098,33.1673,17.8076
2460177,2053.66,3399.66,1834.45,20.0343,33.1651,17.8958
2460137,2080.84,3447.29,1855.29,20.2998,33.6302,18.0994
2460171,2029.01,3333.96,1807.05,19.7938,32.5242,17.6286
2460121,2068.37,3398.1,1827.98,20.1782,33.1506,17.8331
2459808,2064.27,3417.47,1838.15,20.1408,33.3438,17.9346
2460293,2060.72,3373.16,1822.38,20.1022,32.9049,17.7772
2460077,2041.73,3392.81,1829.93,19.9187,33.0996,17.8524
2460254,2054.22,3387.73,1834.41,20.0391,33.0476,17.8948
2459833,2056.97,3410.63,1839.27,20.0693,33.2767,17.9454
2460645,2067.63,3389.18,1832.8,20.1667,33.0565,17.8763
2460399,2051.64,3387.24,1827.16,20.0128,33.0409,17.8231
2460285,2053.2,3407.27,1836.12,20.0289,33.2378,17.9112
2460352,2090.38,3449.9,1870.67,20.391,33.6527,18.2479
2459504,2099.33,3470.93,1869,20.4854,33.8695,18.2379
2459843,2075.91,3420.32,1838.71,20.2541,33.3711,17.9398
2459771,2053.23,3377.68,1829.04,20.0334,32.956,17.846
2459425,2039.72,3411.96,1839.84,19.9043,33.2952,17.9538
2460626,2055.71,3389.18,1825.69,20.0507,33.0567,17.8071
2460386,2067.84,3437.54,1845.63,20.1709,33.5317,18.0033
2460540,2049.19,3414.32,1833.58,19.9877,33.3031,17.8847
2460310,2066.57,3423.03,1828.29,20.1591,33.3912,17.8347
2460282,2057.38,3418.29,1834.75,20.0697,33.3454,17.8979
2460083,2063.33,3409.79,1834.61,20.1293,33.2651,17.898
