Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2648011,1880.91,3386.09,1759.86,17.0474,30.6895,15.9504
2649287,1928.48,3514.02,1818.31,17.4702,31.8336,16.4721
2648731,1885.12,3469.94,1797.42,17.081,31.4409,16.2864
2649642,1916,3506,1823.96,17.3548,31.7567,16.5211
2649469,1889.48,3432.39,1779.89,17.1157,31.092,16.123
2650701,1939.27,3501.2,1820.33,17.5586,31.7006,16.4816
2651171,1892.17,3456.93,1790.19,17.129,31.2942,16.2059
2649440,1861.91,3389.87,1760.34,16.8661,30.7072,15.9461
2648269,1905.55,3456.42,1793.04,17.2691,31.3239,16.2495
2649426,1916.43,3516.61,1812.02,17.3601,31.8554,16.4143
2649686,1916.87,3516.47,1819.87,17.3624,31.851,16.4838
2648209,2059.52,3748.8,1938.79,18.6649,33.9743,17.5707
2648778,2054.85,3698.81,1917.45,18.6186,33.5141,17.3736
2648804,2032.2,3664.04,1892.69,18.4132,33.1987,17.1491
2648804,2041.42,3613.85,1885.57,18.4967,32.744,17.0845
2649330,1947.1,3524.66,1833.68,17.6385,31.9295,16.6111
2651077,1956.15,3562.84,1847.88,17.7088,32.2541,16.7287
2649393,1948.28,3579.96,1849.08,17.6488,32.4297,16.7502
2648892,1938.21,3575.29,1836.78,17.561,32.3935,16.642
2649084,1940.42,3542.55,1830.16,17.5797,32.0946,16.5807
2648862,1966.86,3614.86,1868.81,17.8207,32.7525,16.9323
2650508,1970.59,3624.67,1872.76,17.8434,32.8209,16.9576
2650188,1951.22,3583.45,1852.51,17.6702,32.4516,16.7763
2649901,1957.67,3592.03,1860.39,17.7305,32.5329,16.8494
2648913,1954.52,3545.43,1843.74,17.7085,32.1227,16.7048
2650395,1937.48,3616.12,1867.78,17.5444,32.7448,16.9132
2648970,1947.18,3526.67,1826.56,17.6417,31.9521,16.5489
2648897,1944.17,3551.97,1837.27,17.6149,32.1822,16.6463
2649512,1960.04,3585.82,1858.85,17.7546,32.4813,16.838
