Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2648094,1928.25,3605.26,2046.29,17.476,32.6749,18.5458
2649591,1900.49,3490.67,1993.5,17.2146,31.6185,18.0571
2649825,1905.78,3590.69,2030.07,17.261,32.5216,18.3868
2650017,1958.89,3630.82,2079.04,17.7407,32.8827,18.8289
2650267,1977.19,3658.57,2095.85,17.9048,33.1309,18.9793
2649510,1948.87,3664.25,2083.04,17.6534,33.1918,18.8688
2649324,1987.08,3755.5,2146.53,18.0008,34.0208,19.4452
2649753,1975.25,3727.85,2128.39,17.8907,33.7649,19.2778
2648372,1974.66,3765.47,2144.18,17.8947,34.1234,19.4309
2649945,1969.91,3773.58,2145.67,17.8411,34.1766,19.4329
2648523,1968.06,3740.08,2117.6,17.8338,33.8913,19.189
2649033,1960.31,3756.75,2129.85,17.7603,34.0358,19.2962
2649630,1958.21,3774.14,2143.85,17.7372,34.1856,19.4187
2649486,1974.34,3745.95,2124.75,17.8843,33.9321,19.2468
2648539,1975.29,3759.82,2126.23,17.8993,34.07,19.267
2649597,1963.02,3766.43,2143.97,17.781,34.1163,19.4201
2650395,1978.84,3778.62,2153.31,17.9189,34.2163,19.4987
2650270,1967.27,3759.53,2143.52,17.815,34.0451,19.411
2649561,1976.88,3772.07,2154.85,17.9068,34.1678,19.5189
2649790,1973.76,3788.89,2160.3,17.877,34.3172,19.5666
2649431,1970.74,3722.28,2113.68,17.8521,33.7185,19.1469
2649792,1978.72,3768.17,2142.31,17.9219,34.1295,19.4035
2649684,1980.03,3829.18,2171.12,17.9345,34.6835,19.6654
2650038,1977.84,3801.16,2161.09,17.9123,34.4252,19.5719
2648361,1970.82,3791.15,2154.58,17.86,34.3562,19.5252
2648781,1989.68,3730.41,2131.79,18.028,33.8004,19.3157
2650175,1967.67,3796.83,2159.73,17.8192,34.3841,19.5585
2650290,1972.75,3803.35,2159.75,17.8644,34.4417,19.5578
2650832,1986.61,3783.06,2154.43,17.9863,34.2509,19.5057
