Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2320536,1787.82,3472.15,1992.15,18.4904,35.9105,20.6036
2320256,1802.35,3412.41,1981.36,18.643,35.2968,20.4946
2319786,1833.14,3494.01,2035.22,18.9653,36.1482,21.0559
2320494,1715.45,3330.75,1929.68,17.7422,34.4487,19.958
2319595,1707.86,3294.86,1904.98,17.6706,34.0907,19.7101
2320099,1701.96,3296.33,1896,17.6057,34.0985,19.613
2320095,1697.45,3327.58,1908.54,17.5591,34.4218,19.7427
2320315,1729.91,3436.1,1976.52,17.8932,35.541,20.444
2320779,1727.81,3445.34,1979.76,17.8679,35.6295,20.4734
2321158,1722.6,3433.26,1959.28,17.8111,35.4988,20.2583
2320519,1709.93,3372.59,1935.15,17.685,34.8811,20.0143
2321437,1719.78,3442.71,1964.95,17.7798,35.5921,20.3145
2321172,1718.22,3458.07,1977.91,17.7658,35.7551,20.4508
2320442,1700.18,3416.58,1952.88,17.5847,35.3372,20.1984
2320984,1693.54,3379.1,1947.38,17.5119,34.9414,20.1368
2320881,1707.55,3427.15,1955.09,17.6576,35.4398,20.2174
2321172,1691.59,3347.89,1925.03,17.4904,34.6158,19.904
2319556,1687.06,3347.74,1921.84,17.4557,34.6384,19.8849
2320822,1689.87,3341.72,1926.82,17.4753,34.5573,19.9256
2320677,1677.31,3379.92,1937.5,17.3464,34.9545,20.0372
2320542,1685.57,3295.75,1900.46,17.4329,34.086,19.6553
2320927,1695.4,3380.24,1930.46,17.5316,34.954,19.9623
2320492,1702.44,3363.98,1935.82,17.6077,34.7924,20.0215
2320202,1684.02,3355.2,1922.02,17.4194,34.7059,19.8812
2321251,1705.98,3340.18,1915.75,17.6385,34.535,19.8074
2320477,1690.16,3314.01,1902.56,17.4808,34.2758,19.6776
2320915,1700.58,3267.28,1893.43,17.5852,33.7861,19.5795
2320014,1687.32,3341.46,1922.72,17.4549,34.5666,19.89
2320463,1679.36,3325.83,1904.57,17.3692,34.3982,19.6986
