Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
4668825,4018.11,4902.49,2360.63,20.655,25.2011,12.1348
4673276,4240.98,5159.59,2498.67,21.7799,26.4975,12.8321
4674192,4481.26,5304.08,2598.92,23.0094,27.2342,13.3444
4676205,4325.08,5297.01,2582.42,22.1979,27.1862,13.2539
4673803,4352.39,5296.11,2587.74,22.3495,27.1956,13.2881
4673542,4419.22,5386.18,2643.65,22.694,27.6596,13.5759
4670448,4448.6,5470.94,2680.68,22.86,28.1135,13.7752
4673455,4480.63,5466.87,2680.92,23.0098,28.0745,13.7676
4680370,4490.12,5489.74,2691.86,23.0244,28.1503,13.8033
4681032,4543.44,5569.03,2731.74,23.2946,28.5528,14.0059
4677114,4568.88,5551.11,2744.13,23.4446,28.4848,14.0812
4674051,4504.11,5490.28,2705.62,23.1274,28.1911,13.8926
4678762,4392.36,5309.06,2613.16,22.5309,27.2332,13.4044
4675955,4366.66,5321.3,2606.18,22.4125,27.3123,13.3766
4676484,4449.88,5450.37,2670.36,22.837,27.9716,13.7045
4677574,4333.05,5309.91,2586.45,22.2323,27.2444,13.2707
4676621,4533.49,5522.72,2720.87,23.2655,28.3421,13.9633
4681761,4379.07,5371.81,2607.36,22.4483,27.5374,13.366
4675439,4476.53,5469.7,2680.44,22.9789,28.0771,13.7593
4678857,4376.36,5384.78,2614.93,22.4484,27.621,13.4132
4678556,4375.78,5368.23,2603.85,22.4468,27.5379,13.3572
4675691,4441.87,5481.66,2669.19,22.7998,28.137,13.7008
4676406,4392.37,5377.98,2628.68,22.5423,27.6006,13.4908
4678101,4394.47,5384.4,2637.82,22.5449,27.6235,13.5328
4676878,4323.85,5320.97,2575.29,22.1884,27.3052,13.2154
4675684,4573.59,5634.41,2770.45,23.476,28.9211,14.2206
4679087,4422.91,5393.6,2632.68,22.686,27.6649,13.5036
4674062,4395.85,5379.27,2623.6,22.5714,27.621,13.4714
