Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2360327,2271.81,2567.99,1240.52,23.0999,26.1115,12.6137
2360482,2334,2635.17,1280.02,23.7308,26.7929,13.0144
2361620,2374.63,2671.98,1308.18,24.1323,27.154,13.2944
2360029,2394.42,2729.02,1329.21,24.3497,27.7524,13.5172
2360909,2401.51,2718.43,1328.02,24.4128,27.6345,13.5001
2359482,2449.71,2736.53,1350.03,24.9178,27.8352,13.7321
2362883,2436.91,2768.99,1345.8,24.7519,28.1249,13.6694
2361627,2464.5,2807.62,1371.27,25.0455,28.5324,13.9356
2361088,2467.92,2798.52,1370.18,25.086,28.4464,13.9276
2360273,2469.18,2795.83,1372.19,25.1074,28.4289,13.9528
2359075,2497.49,2824.09,1382.15,25.4081,28.7308,14.0613
2361624,2491.66,2811.6,1382.02,25.3215,28.5729,14.0448
2360789,2493.41,2803.93,1380.61,25.3482,28.505,14.0354
2362242,2410.98,2707.33,1331.39,24.4952,27.506,13.5267
2360940,2410.05,2703.27,1322.11,24.4992,27.4799,13.4398
2361023,2409.47,2717.11,1319.28,24.4925,27.6196,13.4106
2362077,2400.11,2714.24,1322.9,24.3864,27.5781,13.4414
2360052,2404.44,2703.72,1316.79,24.4514,27.4948,13.3908
2365330,2413.8,2727.31,1330.92,24.4918,27.6729,13.5043
2361558,2411.43,2701.19,1323.92,24.5069,27.4516,13.4547
2361009,2381.17,2689.66,1312.63,24.205,27.3408,13.3431
2363117,2432.63,2772.38,1352.19,24.706,28.1565,13.7329
2364042,2456.58,2776.96,1359.22,24.9394,28.1919,13.7989
2360591,2397.39,2692.29,1320.25,24.3741,27.3723,13.4229
2362202,2408.87,2706.06,1320.8,24.4742,27.4936,13.4194
2358829,2396.65,2664.64,1310,24.3848,27.1115,13.3286
2361094,2397.07,2707.37,1316.01,24.3657,27.5198,13.3769
2362023,2384.16,2701.75,1312.94,24.2249,27.4519,13.3405
2358358,2388.21,2700.11,1314.31,24.3038,27.4779,13.3752
2361373,2411.45,2680.42,1316.76,24.509,27.2426,13.383
2361657,2403.55,2710.28,1327.12,24.4257,27.5429,13.4866
2361237,2403.59,2711.97,1323.94,24.4304,27.5649,13.4568
2361737,2409.03,2694.28,1325.08,24.4806,27.3793,13.4655
2359466,2386.21,2684.97,1313.61,24.272,27.311,13.3618
2358404,2427.87,2745.77,1344.12,24.7069,27.942,13.6783
2362276,2400.02,2703.38,1322.61,24.3834,27.4655,13.4373
2359665,2384.86,2689.98,1316.42,24.2562,27.3596,13.3892
2361220,2394.3,2711.7,1326.23,24.3363,27.5624,13.4801
2361159,2395.12,2693.81,1320.53,24.3452,27.3813,13.4226
2360617,2404.89,2700.35,1321.18,24.4501,27.454,13.4322
2362057,2381.83,2665.45,1308.35,24.2009,27.0827,13.2936
2362540,2397.1,2727.51,1322.96,24.3511,27.7076,13.4394
2363273,2384.81,2682.49,1314.48,24.2187,27.2418,13.3491
2361196,2418.55,2708.86,1329.18,24.5829,27.5338,13.5102
2362201,2377.83,2688.46,1311.07,24.1588,27.3148,13.3205
2361056,2397.66,2683.97,1315.93,24.372,27.2824,13.3764
2361552,2395.69,2721.79,1320.94,24.3469,27.6611,13.4244
2359720,2391.45,2684.65,1312.51,24.3228,27.3048,13.3491
2357999,2414.37,2717.6,1326.58,24.5738,27.66,13.5021
2361082,2396.04,2713.93,1313.9,24.3554,27.5866,13.3556
2360948,2397.54,2718.59,1324.26,24.3719,27.6356,13.4617
2362108,2389.61,2690.83,1312.01,24.2794,27.34,13.3306
2360706,2387.11,2686.26,1314.66,24.2684,27.3097,13.3654
2360930,2376.43,2688.85,1306.06,24.1575,27.3335,13.2767
2361834,2388.42,2662.22,1310.44,24.2702,27.0524,13.3162
2359414,2406.42,2668.58,1310.38,24.4781,27.1448,13.3292
2359701,2386.57,2674.07,1313.09,24.2733,27.1973,13.3552
2361114,2384.67,2680.35,1307.88,24.2394,27.2449,13.2942
2361115,2378.02,2660.74,1308.9,24.1719,27.0456,13.3045
2361109,2388.7,2676.83,1314.75,24.2805,27.2092,13.3641
2362592,2395.06,2688.61,1319.8,24.3299,27.3118,13.407
2360893,2393.45,2692.47,1321.01,24.331,27.3707,13.4289
2360561,2372.12,2689.45,1313.09,24.1175,27.3439,13.3503
2359570,2371.89,2676.13,1305.45,24.1253,27.2199,13.2782
2359261,2382.65,2687.61,1313.78,24.2379,27.3402,13.3646
2360460,2373.98,2670.3,1301.3,24.1375,27.1503,13.2309
2360100,2386.6,2673.38,1310.55,24.2695,27.1857,13.327
2360230,2395,2699.29,1315.41,24.3536,27.4478,13.3757
2362236,2441.05,2747.96,1343.64,24.8008,27.9189,13.6512
2360562,2428.11,2730.08,1339.47,24.6868,27.7569,13.6185
2361740,2395.6,2705.38,1328.08,24.3441,27.492,13.4959
2359072,2404.51,2699,1324.98,24.4623,27.4583,13.4797
2361417,2381.44,2699.01,1313.68,24.2035,27.4311,13.3515
2362213,2408.2,2730.26,1330.23,24.4672,27.7394,13.5151
2361627,2405.22,2653.74,1307.9,24.443,26.9686,13.2915
2360820,2417.57,2726.44,1332.94,24.5769,27.7169,13.5506
2363398,2390.24,2714.9,1323.62,24.2725,27.5694,13.4412
2360747,2381.51,2688.59,1316.85,24.2111,27.3329,13.3875
2363022,2481.32,2804.4,1372.71,25.2015,28.4829,13.9419
2360385,2443.4,2749.09,1351.68,24.8441,27.9523,13.7436
2359657,2388.89,2707.1,1323.65,24.2973,27.5338,13.4629
2362412,2405.24,2715.44,1326.59,24.4351,27.5865,13.4769
2360928,2406.97,2712.06,1325.64,24.468,27.5695,13.4758
2364307,2375.71,2678.04,1310.46,24.1158,27.1847,13.3025
2361884,2381.64,2700.91,1316.01,24.2007,27.445,13.3725
2361336,2412.14,2715.35,1331.2,24.5164,27.5981,13.5299
2363744,2394.58,2709.36,1318.34,24.3131,27.5091,13.3857
2360351,2390.98,2706.61,1315.78,24.3114,27.5208,13.3788
2360644,2414.07,2729.13,1327.97,24.5432,27.7463,13.5011
2362272,2386.24,2695.71,1311.12,24.2435,27.3877,13.3206
2361687,2389.23,2699.05,1315.87,24.2799,27.4284,13.3722
2358762,2394.81,2694.14,1309.29,24.3667,27.4124,13.3218
