Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
2356103,2257.47,2654.45,1308.36,22.9953,27.0391,13.3273
2353219,2299.34,2721.63,1337.03,23.4505,27.7573,13.6361
2353347,2324.57,2749,1357.86,23.7065,28.035,13.8478
2356318,2348.33,2763.59,1360.04,23.9186,28.1482,13.8525
2356204,2355.63,2764.51,1370.37,23.9941,28.159,13.9584
2355230,2357.49,2748.71,1362.52,24.023,28.0096,13.8842
2351743,2368.86,2787.84,1376.24,24.1747,28.4505,14.0448
2351539,2381.75,2805.79,1386.83,24.3083,28.6361,14.1541
2353276,2293,2695.14,1329.4,23.3853,27.4865,13.558
2353484,2267.39,2682.93,1312.09,23.122,27.3596,13.3803
2355109,2265.62,2657.2,1310.4,23.0881,27.0785,13.3537
2353319,2246.01,2651.32,1303.45,22.9057,27.0391,13.293
2353896,2260.24,2656.57,1306.19,23.0451,27.086,13.3177
2352727,2338.15,2756.37,1357.68,23.8513,28.1175,13.8496
2354006,2276.59,2691.36,1312.73,23.2108,27.4394,13.3838
2353138,2260.17,2670.83,1311.19,23.0518,27.2402,13.373
2352801,2266.47,2655.9,1304.24,23.1194,27.0918,13.3041
2350818,2274.29,2665.21,1314.58,23.2187,27.2097,13.4208
2355204,2282.8,2699.43,1322.67,23.2621,27.5078,13.4783
2354558,2274.98,2691.06,1316.51,23.1888,27.43,13.4192
2353549,2285.51,2681.92,1321.44,23.3062,27.3485,13.4752
2352698,2250.88,2660.49,1315.39,22.9613,27.1398,13.4184
2351958,2246.21,2650.19,1300.5,22.921,27.0433,13.2707
2352901,2261.83,2655,1310.39,23.071,27.0814,13.3662
2354444,2259.07,2660.06,1303.86,23.0278,27.1153,13.2908
2354363,2265.6,2670.35,1311.97,23.0952,27.2211,13.374
2353648,2289.73,2697.12,1322.02,23.3482,27.5024,13.4806
2353473,2268.15,2689.87,1318.8,23.1299,27.4305,13.4487
