Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
3844378,3147.79,3780.89,1796.6,19.6513,23.6036,11.216
3843252,3210.45,3879.27,1837.68,20.0483,24.2249,11.4758
3844571,3280.3,3937.93,1878.15,20.4775,24.5828,11.7245
3846801,3370.06,4053.4,1961.9,21.0256,25.289,12.2402
3843810,3448.49,4141.42,2010.53,21.5317,25.8582,12.5533
3843988,3472.41,4163.77,2032.04,21.68,25.9966,12.6871
3844046,3521.77,4231.15,2074.44,21.9879,26.4168,12.9516
3844534,3548.16,4269.81,2089.24,22.1499,26.6549,13.0423
3840165,3567.32,4297.01,2098.28,22.2948,26.8551,13.1137
3844698,3510.68,4240.45,2059.25,21.915,26.4704,12.8546
3844931,3500.72,4220.42,2039.95,21.8514,26.3438,12.7334
3842956,3451.51,4165.13,2023.16,21.5554,26.012,12.635
3846242,3450.97,4183.11,2025.93,21.5335,26.102,12.6415
3842674,3446.68,4149.57,2018.15,21.5268,25.9168,12.6047
3844896,3439.51,4141.58,2021.9,21.4696,25.8519,12.6208
3844356,3466.25,4209.24,2032.63,21.6395,26.2779,12.6896
3843339,3429.85,4155.75,2004.37,21.418,25.9509,12.5164
3841650,3435.77,4149.01,2011.59,21.4643,25.9202,12.567
3844860,3496.2,4209.44,2044.83,21.8236,26.2757,12.764
3844994,3461.21,4164,2023.4,21.6045,25.9912,12.6298
3845514,3479.84,4221.04,2052.4,21.7178,26.3437,12.8091
3844066,3474.33,4215.54,2046.96,21.6916,26.3192,12.78
3842749,3500.77,4202.28,2050.39,21.8642,26.2455,12.8058
3845426,3482.91,4210.89,2038.77,21.7375,26.2809,12.7243
3843678,3461.32,4194.21,2039.88,21.6125,26.1887,12.737
3844194,3452.1,4212.7,2031.34,21.5521,26.3006,12.682
3844625,3468.65,4201.07,2035.15,21.653,26.2251,12.7044
3844804,3473.17,4178.2,2031.66,21.6802,26.0811,12.682
3845673,3502.68,4251.22,2071.13,21.8595,26.5309,12.9254
3843184,3477.26,4209.87,2041.29,21.7148,26.2899,12.7475
3846098,3492.47,4224.23,2052.68,21.7933,26.3596,12.8089
3842524,3471.21,4208.82,2043.52,21.6808,26.2878,12.7636
3845000,3513.87,4266.97,2067.56,21.9331,26.6339,12.9054
3845353,3486.39,4268.64,2074.97,21.7596,26.6419,12.9505
3844768,3615.86,4394.87,2144.99,22.5711,27.4339,13.3895
3842241,3507.33,4270.16,2079.11,21.908,26.673,12.9869
3844415,3602.48,4379.83,2136.08,22.4896,27.3425,13.3352
3844282,3528.47,4264.79,2085.32,22.0284,26.6253,13.0188
3842071,3533.24,4309.16,2083.79,22.0708,26.9177,13.0166
3840477,3629.56,4416.54,2155.87,22.6819,27.6,13.4725
3843544,3657.94,4394.79,2163.54,22.841,27.4421,13.5097
3841906,3623.31,4350.21,2118.21,22.6344,27.1753,13.2322
3845287,3588.14,4336.25,2121.25,22.395,27.0643,13.2396
3846206,3666.54,4429.1,2179.59,22.8789,27.6372,13.6004
3843209,3517.81,4264.8,2074.28,21.9679,26.6328,12.9534
3843377,3562.04,4307.71,2107.13,22.2432,26.8995,13.158
3844018,3518.62,4255.74,2082.41,21.9684,26.5706,13.0015
3844534,3524.21,4252.86,2077,22.0003,26.549,12.966
3844446,3518.28,4223.73,2069.87,21.9638,26.3678,12.9217
3842817,3507.24,4228.59,2060.17,21.9042,26.4093,12.8666
3844997,3573.37,4357.12,2128.09,22.3045,27.1966,13.2833
3842722,3662.83,4477.24,2192.39,22.8765,27.9629,13.6927
3844767,3538.08,4271.08,2083.69,22.0856,26.6612,13.0069
3842454,3514.06,4298.19,2084.7,21.9489,26.8465,13.021
3845241,3589.27,4355.08,2126.25,22.4024,27.1821,13.271
3843263,3606.16,4392.27,2145.88,22.5194,27.4284,13.4004
3842361,3545.82,4293.67,2090.17,22.1477,26.8189,13.0556
3844068,3528.39,4289.04,2081.35,22.0291,26.7781,12.9947
3838653,3683.74,4483.81,2193.87,23.0315,28.0337,13.7165
3841124,3582.44,4385.32,2138.82,22.3837,27.4002,13.3637
3844650,3537.99,4272.47,2088.28,22.0857,26.6706,13.0359
3845193,3511.86,4285.16,2082.96,21.9195,26.7461,13.0009
3843699,3619.37,4395.92,2148.9,22.5993,27.4481,13.4177
3843633,3526.79,4273.63,2095.12,22.0216,26.685,13.0821
3841670,3566.64,4327.2,2119.36,22.2818,27.0333,13.2403
3845101,3606.4,4376.88,2147.22,22.5101,27.3192,13.4023
3844650,3550.29,4324.82,2103.42,22.1625,26.9974,13.1305
3843318,3535.66,4294.52,2088.06,22.0788,26.8176,13.0391
3844588,3558.52,4281.53,2091.01,22.2142,26.7276,13.0532
3844166,3525.51,4276.28,2077.39,22.0106,26.6978,12.9696
3842259,3506.83,4248.5,2066.56,21.9048,26.5375,12.9084
3844098,3555.67,4292.11,2108.49,22.1992,26.7971,13.164
3844972,3672.12,4464.8,2187.41,22.9211,27.8689,13.6536
3843991,3579.19,4336.57,2123.69,22.3467,27.0754,13.2593
3844320,3533.9,4285.51,2086.58,22.062,26.7543,13.0265
3845214,3521.9,4292.04,2083.44,21.982,26.7889,13.0039
3844984,3637.69,4404.23,2156.38,22.7061,27.4908,13.4599
3844803,3513.57,4250.15,2076.52,21.9324,26.5303,12.9621
3844250,3571.59,4316.98,2112.66,22.2978,26.9513,13.1895
3842356,3570.15,4353.06,2112.82,22.2997,27.1899,13.197
3843145,3548.78,4290.78,2091.62,22.1617,26.7955,13.062
3842995,3542.91,4305.84,2103.77,22.126,26.8905,13.1383
3845057,3551.27,4286.63,2097.12,22.1662,26.7562,13.0898
3842746,3680.23,4481.51,2201.53,22.985,27.9894,13.7497
3842324,3562.51,4319.16,2107.34,22.2522,26.9784,13.1629
3841522,3539.52,4284.6,2088.05,22.1133,26.7681,13.0452
3844211,3621.56,4426.29,2167.66,22.6099,27.634,13.533
3842210,3548.22,4283,2086.11,22.1636,26.7533,13.0307
3845593,3567.06,4310.35,2113.5,22.2617,26.9005,13.1902
3843831,3693.54,4490.7,2205.12,23.0616,28.0389,13.7683
3843654,3598.12,4348.07,2130.32,22.4669,27.1496,13.3018
3842870,3588.03,4357.01,2128.05,22.4084,27.2109,13.2904
