Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
3947401,3687.37,4500.78,2202.88,22.419,27.3645,13.3934
3950389,3715.28,4552.51,2220.62,22.5716,27.6581,13.491
3945674,3736.19,4581.31,2242.85,22.7258,27.8663,13.6424
3946160,3761.8,4611.3,2254.24,22.8788,28.0453,13.71
3947617,3780.87,4622.07,2275.52,22.9862,28.1004,13.8343
3947360,3684.06,4503.58,2202.23,22.3991,27.3818,13.3896
3947133,3631.31,4423.12,2147.05,22.0797,26.8942,13.0549
3948722,3648.48,4445.86,2178.43,22.1752,27.0216,13.2403
3947989,3586.86,4386.49,2136.73,21.8047,26.6657,12.9893
3946687,3582.9,4386.28,2141.86,21.7878,26.6732,13.0248
3948238,3589.07,4392.1,2140.09,21.8167,26.6981,13.0089
3947682,3575.86,4383.95,2130.97,21.7395,26.6523,12.9552
3951228,3595.29,4395.52,2134.38,21.838,26.6987,12.9644
3948380,3716,4513.08,2218.39,22.5875,27.4325,13.4844
3946519,3598.72,4382.64,2140.68,21.8849,26.6522,13.0181
3947904,3594.34,4397.32,2141.45,21.8506,26.7321,13.0183
3946867,3674.44,4481.75,2198.79,22.3434,27.2525,13.3704
3946096,3631.36,4440.33,2162.79,22.0858,27.0059,13.154
3948915,3591.07,4409.64,2146.57,21.8252,26.8001,13.046
3948821,3586.01,4380.9,2134.73,21.7949,26.6261,12.9744
3949166,3608.49,4415.75,2148.45,21.9297,26.8356,13.0567
3948073,3603.71,4381.78,2153.67,21.9067,26.6365,13.092
3944345,3579.64,4359.48,2132.01,21.7809,26.5259,12.9726
3950377,3586.13,4383.45,2132.15,21.7871,26.6311,12.9536
3949655,3593.77,4406.41,2139.61,21.8375,26.7755,13.0013
3950747,3575.56,4363.79,2129.5,21.7208,26.5092,12.9363
3943428,3561.52,4350.24,2119.66,21.6757,26.4759,12.9004
3949646,3596.82,4410.12,2153.71,21.856,26.7981,13.087
3950591,3579.57,4373.09,2137.92,21.746,26.5667,12.9879
3947443,3610.56,4423.36,2149.84,21.9518,26.8935,13.0708
3945281,3615.42,4438.6,2157.44,21.9934,27.001,13.1242
3946824,3600.66,4426.92,2155.15,21.895,26.9194,13.1051
3949065,3567.19,4384.05,2124.95,21.6792,26.6436,12.9142
3945624,3599.88,4364.56,2141.48,21.897,26.5483,13.026
3948126,3576.11,4350.1,2127.9,21.7386,26.4435,12.9352
3947124,3572.42,4361.81,2124.27,21.7216,26.5215,12.9163
3945751,3568.55,4346.08,2126.06,21.7057,26.435,12.9318
3947398,3574.63,4364.14,2128.54,21.7336,26.5338,12.9414
3946090,3597.82,4364.25,2137.92,21.8818,26.5432,13.0028
3950907,3603.35,4379.7,2133,21.8887,26.6047,12.957
3947644,3578.82,4373.91,2121.82,21.7577,26.5915,12.8998
3951661,3584.17,4367.73,2138.01,21.7681,26.527,12.985
3947480,3561.39,4373.07,2127.87,21.6526,26.5875,12.9371
3946580,3573.64,4392.83,2131.07,21.7321,26.7137,12.9595
3947898,3559.75,4379.43,2120.1,21.6404,26.6234,12.8885
3948060,3556.22,4325.41,2114.98,21.618,26.2939,12.8568
3947024,3595.19,4393.47,2152.53,21.8606,26.7146,13.0885
3946862,3598.75,4422.64,2143.22,21.8832,26.8931,13.0324
3950471,3595.86,4439.03,2150.34,21.8457,26.9681,13.0638
3950080,3608.54,4412.82,2141.25,21.9249,26.8115,13.0098
3947505,3593.36,4398.59,2148.7,21.8469,26.7425,13.0637
3946255,3570.13,4355.2,2123.01,21.7125,26.4871,12.9115
3948165,3575.16,4387.75,2139.07,21.7326,26.6722,13.0029
3949870,3681.04,4522.56,2208.79,22.3665,27.4798,13.4209
3948456,3580.58,4385.21,2134.34,21.7639,26.6547,12.9732
3946048,3574.08,4394.17,2138.59,21.7377,26.7255,13.007
3945761,3593.43,4356.41,2126.56,21.8569,26.4978,12.9348
3946877,3692.85,4497.02,2209.82,22.4553,27.3453,13.4374
3948137,3686.96,4497.35,2205.84,22.4124,27.3386,13.4089
3946819,3602.64,4392.18,2146.12,21.9071,26.7082,13.0502
3946400,3677.67,4486.23,2197.47,22.3657,27.283,13.3639
3945277,3581.19,4379.9,2140.72,21.7852,26.6439,13.0225
3948729,3587.89,4396.31,2140.54,21.8068,26.7204,13.01
3947997,3592.86,4383.39,2136.18,21.8411,26.6467,12.9859
3949565,3582.81,4377.98,2126.59,21.7714,26.6033,12.9225
3949318,3602.08,4416.45,2154.2,21.8898,26.8387,13.0911
3946199,3742.69,4586.01,2248.34,22.7623,27.8912,13.6739
3948734,3636.37,4444.77,2176.04,22.1015,27.0149,13.2258
3943983,3593.72,4386.92,2146.05,21.8686,26.6954,13.0592
3948247,3646.35,4448.05,2170.85,22.1649,27.0381,13.1958
3944464,3593.15,4358.64,2127.28,21.8625,26.5201,12.9434
3946206,3698.93,4525.76,2207.57,22.4961,27.5247,13.426
3948653,3587.54,4364.5,2133.39,21.8051,26.5275,12.9668
3947967,3608.72,4418.92,2148.49,21.9377,26.863,13.0608
3944869,3611.21,4416.32,2153.27,21.97,26.8683,13.1002
3948073,3584.89,4398.3,2142.66,21.7923,26.7369,13.0251
3949491,3574.79,4367.97,2126.07,21.7231,26.543,12.9195
3946571,3549.24,4377.23,2115.81,21.5838,26.6189,12.8667
3948480,3591.95,4387.16,2135.47,21.8329,26.6664,12.98
3950247,3570.82,4395.08,2126.61,21.6947,26.7026,12.9203
3950988,3567.59,4362.27,2125.53,21.6711,26.4983,12.9114
3947051,3590.66,4391.74,2136.07,21.833,26.7039,12.9883
3948952,3573.44,4395.36,2131.07,21.7178,26.7131,12.9517
3946638,3590.35,4398.37,2145.05,21.8333,26.747,13.0443
3945602,3601.33,4397.37,2142.1,21.9059,26.748,13.0298
3948309,3581.86,4373.61,2130.69,21.7725,26.5852,12.9515
3948602,3655.8,4456.09,2162.97,22.2203,27.0846,13.1468
3946724,3661.29,4416.76,2171.13,22.2643,26.8583,13.2026
3946801,3679,4461.82,2180.12,22.3715,27.1318,13.257
3945871,3612.92,4389.38,2150.18,21.9749,26.6976,13.078
3946403,3602.95,4372.83,2136.77,21.9113,26.5933,12.9947
3949984,3577.78,4363.97,2126.79,21.7385,26.5154,12.9223
3946107,3559.85,4370.91,2119.47,21.6508,26.5836,12.8905
3948669,3580.29,4387.8,2123.17,21.761,26.6691,12.9046
3949708,3567.64,4386.52,2133.99,21.6784,26.6542,12.9669
3947365,3590.75,4384.06,2143.22,21.8318,26.6551,13.0308
3949563,3725.58,4558.73,2232.37,22.6389,27.7017,13.5653
3946946,3628.57,4403.38,2156.39,22.0641,26.7754,13.1122
3948762,3612.96,4405.97,2144.83,21.9591,26.7789,13.036
3948827,3589.44,4397.35,2139.77,21.8157,26.726,13.005
3947864,3585.34,4401.2,2139.99,21.7962,26.7559,13.0095
3950875,3581.88,4381.78,2135.44,21.7585,26.6176,12.972
3947845,3610.76,4408.98,2149.51,21.9508,26.8034,13.0675
3948963,3611.81,4375.51,2142.46,21.9509,26.5923,13.0209
3945835,3567.44,4358.91,2124.79,21.6985,26.5125,12.9237
3947781,3561.44,4363.31,2127.21,21.6513,26.5261,12.9321
3946277,3709.44,4518.61,2221.5,22.5596,27.4807,13.5105
3947621,3581.04,4379.35,2136.21,21.7713,26.6247,12.9873
3946143,3600.45,4373.76,2136.64,21.8976,26.6007,12.9948
3947110,3607.51,4393.68,2144.11,21.9351,26.7153,13.0371
3948234,3580.26,4370.17,2136.79,21.7632,26.5648,12.9888
3947417,3588.88,4367.63,2137.22,21.8201,26.5549,12.9942
