Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
4247057,4747.58,4357.95,2141.5,26.8284,24.6266,12.1016
4247249,4627.37,4263.17,2079.9,26.1479,24.09,11.7529
4250010,4740.43,4364.79,2133.31,26.7694,24.6482,12.0469
4247887,4626.23,4287.14,2090.77,26.1376,24.2218,11.8126
4249165,4640.93,4253.18,2083.56,26.2128,24.0227,11.7683
4249394,4615.53,4267.29,2081.3,26.0679,24.1011,11.7549
4246486,4655.61,4316.5,2088.74,26.3122,24.3957,11.805
4249109,4616.56,4274.27,2081.96,26.0754,24.1421,11.7594
4247602,4619.34,4304.04,2089.8,26.1004,24.3189,11.8079
4251220,4617.85,4262.61,2079.75,26.0698,24.0643,11.7411
4250425,4634.77,4308.24,2084.75,26.1702,24.3265,11.7715
4243917,4642.78,4294.3,2081.1,26.2556,24.2849,11.7689
4247748,4827.56,4444.58,2188.86,27.2759,25.1121,12.3672
4249366,4665.35,4297.62,2090.35,26.3494,24.2726,11.8061
4241684,4665.55,4335.5,2108.08,26.3983,24.5308,11.9278
4249016,4661.6,4285.06,2086.52,26.3304,24.2036,11.7854
4246688,4636.23,4270.99,2085.52,26.2015,24.1374,11.7862
4248869,4643,4269.15,2088.32,26.2263,24.1146,11.796
4246724,4648.44,4294.95,2108.91,26.2702,24.2725,11.9183
4249955,4641.58,4309.49,2084.07,26.2115,24.3362,11.769
4248715,4613.86,4306.28,2088.79,26.0626,24.3251,11.7991
4247300,4670.34,4328.18,2103.7,26.3904,24.457,11.8873
4245333,4668.87,4306.83,2091.65,26.3944,24.3477,11.8247
4247663,4676.9,4311.83,2097.29,26.4252,24.3625,11.8501
4248310,4650.18,4272.64,2089.96,26.2703,24.1375,11.8068
4247594,4639.55,4287.36,2084.07,26.2147,24.2247,11.7755
4248819,4642.11,4281.38,2091.42,26.2215,24.1839,11.8137
4247623,4642.32,4273.4,2087.82,26.2301,24.1456,11.7967
