Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
3961128,3685.29,4271.13,2067.44,22.3287,25.8782,12.5264
3958689,3762.47,4346.68,2114.5,22.8104,26.3523,12.8194
3956274,3803.86,4441.81,2155.13,23.0754,26.9454,13.0737
3956903,3847.42,4516.8,2192.68,23.3359,27.396,13.2994
3958793,3873.35,4493.08,2193.36,23.482,27.2391,13.2972
3959492,3773.47,4407.72,2135.04,22.8725,26.7169,12.9413
3957480,3763.86,4393.97,2125.95,22.8258,26.6471,12.8927
3958622,3782.63,4361.16,2112.92,22.933,26.4405,12.81
3955999,3784.92,4380.96,2134.44,22.9621,26.5781,12.9491
3956526,3743.08,4363.5,2103.55,22.7053,26.4687,12.76
3958705,3736.47,4366.26,2106.94,22.6527,26.4708,12.7735
3957622,3777.48,4361.46,2119.9,22.9075,26.449,12.8556
3958752,3782.69,4405.58,2131.14,22.9326,26.7089,12.92
3957169,3765.48,4362.5,2135.38,22.8374,26.4583,12.951
3960175,3797.07,4395.44,2140.04,23.0115,26.6379,12.9693
3956451,3787.43,4403.41,2137.64,22.9747,26.7113,12.967
3960820,3819.05,4443.44,2160.97,23.141,26.9244,13.0941
3959974,3915.54,4546.61,2226.51,23.7307,27.5554,13.4941
3956452,3794.84,4421.73,2150.72,23.0196,26.8224,13.0463
3958269,3790.65,4399.65,2135.77,22.9837,26.6762,12.9497
3956465,3883.98,4529.13,2217.24,23.5603,27.4738,13.4498
3958117,3834.67,4426.37,2162.2,23.2515,26.8392,13.1105
3953405,3848.08,4462.69,2180.83,23.3606,27.0917,13.2392
3957266,3811.37,4414.52,2147.06,23.1152,26.7732,13.0215
3958531,3798.24,4405.27,2144.41,23.0282,26.7085,13.0013
3959103,3800.89,4414.45,2151.43,23.0409,26.7603,13.0419
3958202,3813.48,4433.74,2158.43,23.1225,26.8834,13.0874
3958366,3798.94,4418.19,2143.01,23.0334,26.788,12.9933
3958125,3848.92,4455.53,2182.08,23.3378,27.016,13.231
3956467,3781.84,4403.57,2139.27,22.9407,26.7121,12.9768
3960614,3795.87,4417.45,2141.52,23.0017,26.7683,12.9769
3958562,3809.62,4413.11,2150.69,23.097,26.7558,13.0392
3960074,3812.26,4430.4,2158.05,23.1042,26.8504,13.0789
3954797,3807.9,4385.09,2147.1,23.1086,26.6113,13.0299
3960225,3821.08,4439.12,2164.41,23.1567,26.9022,13.1169
3958637,3830.46,4439.52,2162.64,23.2229,26.9155,13.1114
3954340,3799.8,4441.06,2155.26,23.062,26.954,13.0809
3958974,3804.21,4429.23,2158.82,23.0618,26.8508,13.0871
3959281,3824.89,4417.25,2152.69,23.1854,26.7761,13.049
3958128,3786.52,4394.56,2133.66,22.9594,26.6463,12.9374
3956187,3822.83,4431.89,2162.53,23.191,26.8858,13.1189
3955422,3789.26,4427.39,2158.27,22.9918,26.8637,13.0955
3957125,3795.31,4390.27,2146.19,23.0186,26.627,13.0167
3959406,3820.72,4440.33,2158.38,23.1593,26.9152,13.083
3957761,3861.72,4480.75,2185.9,23.4176,27.1714,13.2554
3958937,3810.77,4432.1,2157.99,23.1018,26.8685,13.0822
3958046,3901.11,4537.67,2216.36,23.6547,27.5146,13.4391
3957555,3846.1,4508.62,2183.72,23.3241,27.3418,13.2428
3960239,3848.23,4507.17,2192.13,23.3212,27.3146,13.2848
3957162,3814.99,4443.56,2165.17,23.1377,26.95,13.1317
3958028,3820.94,4478.04,2166.28,23.1687,27.1532,13.1355
3958414,3819.45,4438.87,2158.81,23.1574,26.913,13.089
3958074,3834.86,4496.57,2177.72,23.2529,27.2652,13.2047
3958092,3825.48,4465.7,2167.74,23.1959,27.0779,13.1441
3956070,3809.59,4399.45,2149.65,23.1114,26.6898,13.0411
3959961,3841.07,4466.52,2166.13,23.2794,27.0701,13.1282
3957816,3873.79,4520.79,2192.82,23.4905,27.4138,13.2972
3956203,3797.29,4425.33,2151.78,23.036,26.8459,13.0536
3954642,3803.6,4442.32,2150.6,23.0834,26.9596,13.0516
3956305,3979.17,4605.24,2267.71,24.1387,27.9366,13.7566
3956262,3840.17,4436.25,2170.36,23.2958,26.9118,13.1661
3955267,3834.28,4449.35,2171.27,23.2659,26.998,13.175
3958896,3830.08,4474.85,2170.39,23.2191,27.1279,13.1575
3957682,3823.04,4438.82,2168.5,23.1835,26.9177,13.1501
3957273,3866.99,4473.65,2186.53,23.4524,27.1317,13.2608
3960869,3817.24,4461.77,2160.98,23.1297,27.0351,13.094
3959171,3811.6,4436.24,2163.92,23.1054,26.8919,13.1174
3957480,3815.08,4423.46,2156.58,23.1364,26.8259,13.0785
3962600,3830.52,4438.78,2164.69,23.2001,26.8841,13.1107
3956198,3829.64,4440.12,2162.6,23.2322,26.9357,13.1193
3957677,3817.44,4394.22,2147.27,23.1496,26.6473,13.0214
