Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
3822412,3304.57,4028.53,1970.14,20.7486,25.2941,12.37
3819987,3413.63,4160.14,2037.15,21.4469,26.1371,12.7989
3818593,3454.25,4223.38,2070.83,21.7101,26.5441,13.0153
3818860,3492.95,4302.94,2100.59,21.9518,27.0422,13.2014
3819017,3528.01,4326.11,2135.75,22.1712,27.1867,13.4218
3818837,3552.15,4379.98,2150.95,22.324,27.5266,13.5179
3818232,3557.27,4357.38,2154.05,22.3597,27.3889,13.5395
3823087,3456.88,4262.81,2079.13,21.7011,26.7604,13.0521
3821635,3514.11,4344.84,2129.56,22.0688,27.2858,13.3737
3820909,3399.92,4198.79,2045.44,21.3557,26.3736,12.8479
3818028,3552.47,4350.9,2149.01,22.3307,27.3496,13.5086
3818741,3444.08,4244.18,2070.36,21.6453,26.6738,13.0118
3820350,3454.58,4248.65,2075.03,21.7022,26.6906,13.0356
3820696,3508.24,4314.69,2106.92,22.0373,27.1031,13.2348
3820499,3406.34,4203.39,2045.18,21.3983,26.4053,12.8476
3817986,3425.6,4220.74,2046.26,21.5335,26.5317,12.8629
3819041,3542.47,4348.08,2143.03,22.262,27.3246,13.4674
3818813,3421.31,4209.27,2043.13,21.5018,26.4539,12.8404
3820664,3427.16,4225.25,2050.16,21.5282,26.5414,12.8783
3821113,3425.52,4187.06,2039.18,21.5153,26.2985,12.8079
3818570,3424.92,4219.95,2054.86,21.5259,26.5227,12.9149
3817256,3512.39,4308.43,2115.26,22.0832,27.0881,13.2991
3822074,3501.14,4322.58,2122.57,21.9848,27.1428,13.3283
3816780,3395.99,4171.86,2023.01,21.354,26.2327,12.7207
3820135,3483.9,4289.17,2107.44,21.8876,26.9467,13.24
3820796,3428.86,4241.15,2068.55,21.5381,26.6404,12.9934
3823017,3429.11,4230.34,2065.05,21.5271,26.5571,12.9639
3820061,3396.66,4187.95,2033.73,21.3399,26.3113,12.7772
3819452,3427.26,4246.03,2054.8,21.5356,26.6805,12.9116
3821897,3487.64,4306.43,2105.56,21.901,27.0427,13.2221
3822350,3415.92,4257.54,2065.67,21.4481,26.7325,12.97
3817734,3451.82,4261.15,2077.32,21.6997,26.7875,13.059
3820848,3554.61,4412.21,2156.61,22.3277,27.7146,13.5464
3821700,3548.55,4378.87,2152.85,22.2846,27.499,13.5198
3820154,3487.77,4313.53,2113.33,21.9118,27.0996,13.2769
3819166,3416.83,4208.89,2047.25,21.4717,26.4491,12.8651
3820341,3397.12,4192,2038.57,21.3413,26.3348,12.8066
3818767,3395.2,4181.6,2041.93,21.338,26.2803,12.833
3822314,3491.37,4281.87,2095.73,21.922,26.8855,13.1589
3818562,3391.6,4186.89,2037.89,21.3165,26.315,12.8083
3823639,3430.51,4233.95,2062.72,21.5324,26.5754,12.9471
3820105,3395.86,4217.45,2047.12,21.3346,26.4964,12.8612
3818475,3455.92,4275.96,2083.73,21.7213,26.8754,13.0967
3821231,3418.06,4201.79,2049.01,21.4678,26.3901,12.8692
3821901,3422.42,4208.88,2045.46,21.4914,26.4301,12.8446
3819461,3396.06,4214.53,2040.35,21.3395,26.4825,12.8207
3819183,3529.97,4357.33,2136.33,22.1826,27.3817,13.4249
3819538,3400.67,4187.05,2043.93,21.3681,26.3093,12.843
3819913,3430.77,4229.74,2060.82,21.5551,26.5749,12.9479
3817349,3406.32,4232.48,2042.57,21.4158,26.6099,12.8418
3820907,3409.41,4190.94,2048.89,21.4153,26.3243,12.8696
3820649,3466.1,4265.63,2075.46,21.7729,26.7952,13.0373
