Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
4455492,4770.25,4415.96,2159.56,25.6955,23.7871,11.6327
4455272,4950.39,4607.71,2259.88,26.6671,24.8212,12.1737
4454313,5045.77,4684.15,2309.56,27.1868,25.2383,12.444
4456963,5144.16,4812.27,2369.92,27.7004,25.9132,12.7616
4455790,5196.09,4826.29,2396.25,27.9874,25.9956,12.9068
4458484,5222.41,4888.36,2413.62,28.1122,26.314,12.9925
4456750,5081.2,4739.14,2340.68,27.3627,25.5207,12.6048
4455768,5062.16,4749.18,2339.62,27.2662,25.5804,12.6018
4456002,5077.87,4725.66,2330.89,27.3494,25.4524,12.5542
4456593,5094.62,4775.38,2347.92,27.436,25.7167,12.6442
4457521,5097.39,4750.01,2352.17,27.4452,25.5748,12.6645
4457335,5131.58,4796.76,2359.34,27.6304,25.8276,12.7036
4457958,5121.25,4803.32,2349.58,27.5709,25.8593,12.6493
4454701,5079.46,4746.08,2338.86,27.3659,25.5698,12.6008
4455831,5101.77,4805,2350.86,27.4792,25.8807,12.6622
4456114,5094.46,4779.54,2357.84,27.438,25.7419,12.699
4459085,5136.64,4801.32,2362.55,27.6468,25.842,12.7159
4456184,5125.72,4835,2364.46,27.606,26.0402,12.7344
4456064,5105.64,4802.77,2346.93,27.4986,25.8673,12.6404
4455649,5098.84,4784.22,2348.29,27.4645,25.7698,12.6489
4457312,5100.93,4772.9,2355.96,27.4655,25.6993,12.6855
4456819,5124.18,4782.33,2347.78,27.5937,25.7529,12.6428
4458341,5202.58,4879.87,2410.04,28.0064,26.2692,12.9736
4456061,5174.56,4857.3,2399.47,27.8698,26.1611,12.9234
4455297,5192.86,4858.03,2401.99,27.9732,26.1695,12.9391
4458612,5166.87,4829.9,2383.77,27.8125,25.9986,12.8314
4456786,5178.33,4850.4,2373.36,27.8855,26.1196,12.7807
4452358,5101.11,4762.3,2339.98,27.497,25.6707,12.6134
4457616,5107.78,4783.49,2356.48,27.5005,25.7545,12.6874
4455884,5123.99,4771.78,2363.33,27.5985,25.7014,12.7292
4457242,5155.46,4809.71,2374.24,27.7595,25.8978,12.7841
4455981,5120.43,4770.94,2351.67,27.5787,25.6964,12.6662
4456391,5109.79,4784.35,2354.97,27.5189,25.7663,12.6827
4458324,5115.84,4781.2,2356.83,27.5395,25.7381,12.6873
4458677,5170.98,4823.37,2377.28,27.8341,25.963,12.7963
4455086,5099.32,4754.83,2343.46,27.4705,25.6148,12.6244
4456865,5168.81,4825.69,2377.06,27.8338,25.9861,12.8004
4457025,5130.54,4813.98,2366.16,27.6267,25.9221,12.7412
4453564,5119.86,4817.14,2359.73,27.5906,25.9593,12.7165
4457518,5206.54,4893.73,2414.32,28.0329,26.3486,12.9991
4460116,5141.67,4806.76,2368.2,27.6675,25.8653,12.7434
4457222,5120.47,4810.55,2360.15,27.5713,25.9025,12.7083
4454357,5145.19,4800.67,2358.7,27.7222,25.8659,12.7086
4458557,5137.21,4845.83,2365.51,27.6531,26.0847,12.7333
4457937,5160.91,4845,2378.43,27.7846,26.0838,12.8047
4455124,5132.41,4783.01,2371.41,27.6486,25.7663,12.7749
4457907,5175.8,4867.97,2395.86,27.8649,26.2077,12.8986
4456384,5153.28,4820.32,2380.56,27.7531,25.96,12.8206
4456237,5165.18,4845.06,2384.73,27.8181,26.0941,12.8435
4455196,5122.55,4814.37,2371.54,27.595,25.9349,12.7754
4452727,5159.04,4833.23,2384.07,27.807,26.0509,12.8501
4455410,5138.62,4811.76,2375.02,27.6803,25.9196,12.7936
4457991,5132.73,4809.35,2376.49,27.6325,25.8916,12.7941
4458705,5160.98,4845.04,2390.71,27.7802,26.0796,12.8685
4457319,5130.99,4804.34,2369.76,27.6273,25.8685,12.7598
4456985,5121.09,4756.17,2346.33,27.5761,25.6111,12.6345
4455533,5121.36,4806.12,2365.38,27.5865,25.8884,12.7413
4455343,5138.04,4851.46,2376.42,27.6775,26.1338,12.8013
4453824,5123.7,4784.47,2358.78,27.6097,25.7817,12.7106
4458223,5112.27,4785.8,2346.78,27.5209,25.7635,12.6334
4455718,5118.63,4804.03,2362.86,27.5707,25.8761,12.7272
4454190,5128.38,4832.83,2374.75,27.6327,26.0402,12.7956
4457479,5191.04,4863.71,2394.9,27.9497,26.1872,12.8946
4457466,5152.78,4808.18,2375.39,27.7437,25.8883,12.7896
4455888,5158.02,4825.98,2376.66,27.7818,25.9934,12.801
4456084,5149.64,4824.37,2377.24,27.7354,25.9836,12.8036
4456293,5112.74,4785.87,2358.05,27.5354,25.775,12.6996
4458013,5123.36,4816.98,2359.73,27.5819,25.9325,12.7037
4457058,5126.02,4811.28,2362.18,27.6021,25.9074,12.7197
4454534,5146.57,4818.67,2374.13,27.7285,25.9619,12.7913
4457042,5120.64,4784.31,2355.08,27.5733,25.7622,12.6815
4451993,5111.11,4770.93,2348.02,27.5532,25.7193,12.6578
4458669,5151.24,4811.61,2369.13,27.728,25.8998,12.7525
4455622,5104.05,4789.72,2343.34,27.4927,25.7996,12.6223
4456628,5248.18,4942.12,2445.04,28.2627,26.6145,13.1671
4457961,5157.27,4840.71,2385.27,27.7648,26.0606,12.8414
4455875,5135.07,4822.1,2371.68,27.6583,25.9725,12.7742
4457673,5224.97,4889.11,2395.87,28.1311,26.3228,12.8993
4454524,5142.75,4831.15,2376.62,27.708,26.0292,12.8047
4455395,5131.33,4791.47,2367.93,27.6411,25.8103,12.7554
4457228,5110.02,4806.79,2357.44,27.515,25.8822,12.6937
4454537,5147.77,4824.15,2373.41,27.735,25.9914,12.7874
4455605,5172.58,4862.94,2395.11,27.862,26.1941,12.9012
4458090,5176.62,4868.04,2398.98,27.8682,26.2069,12.9148
4455883,5141.51,4822.63,2372.22,27.6929,25.9754,12.7771
4455546,5204.73,4891.28,2402.67,28.0355,26.3471,12.9421
4454160,5133.45,4817.41,2368.14,27.6601,25.9573,12.76
4455257,5171.13,4856.07,2386.81,27.8563,26.1591,12.8575
4454160,5112.01,4798.39,2358.48,27.5447,25.8548,12.708
4457571,5133.45,4799.39,2367.7,27.639,25.8404,12.7479
4453903,5133.02,4815.52,2372.37,27.6594,25.9486,12.7836
4455532,5134.92,4811.74,2365.15,27.6595,25.9187,12.74
4454771,5119.87,4774.39,2356,27.5832,25.7219,12.6929
4455543,5122.81,4801.38,2363.22,27.5943,25.8629,12.7296
4456798,5124.36,4783.89,2356.84,27.5948,25.7614,12.6917
4455910,5133.21,4811.5,2356.44,27.648,25.9152,12.692
4455796,5165.64,4810.73,2373.65,27.8234,25.9117,12.7851
4456243,5092.11,4769.12,2356.91,27.4246,25.685,12.6936
4455335,5171.88,4846.85,2392.42,27.8599,26.109,12.8875
4455135,5133.5,4797.87,2363.08,27.6544,25.8464,12.73
4455231,5173.17,4805.01,2375.96,27.8675,25.8843,12.7991
4453539,5159.06,4810.09,2385.17,27.802,25.9215,12.8536
4457010,5161.31,4822.63,2380.71,27.7925,25.9688,12.8196
