Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
5151942,4106.9,6950.94,3804.54,19.1317,32.3805,17.7232
5151677,4320.26,7301.72,4000.02,20.1267,34.0164,18.6348
5147893,4329.79,7402.24,4035.26,20.1859,34.51,18.8128
5149763,4182.89,7167.64,3904.16,19.494,33.4041,18.195
5149808,4193.58,7129,3892.75,19.5436,33.2238,18.1417
5149564,4183.54,7151.47,3907.16,19.4978,33.3301,18.2097
5152491,4181.4,7083.54,3882.75,19.4767,32.9947,18.0856
5151157,4178.85,7101.91,3883.97,19.4699,33.0888,18.096
5149917,4198.28,7217.47,3950.87,19.5651,33.6354,18.4121
5149622,4225.59,7167.61,3917.9,19.6935,33.4049,18.2595
5151682,4176.51,7223.87,3922.72,19.457,33.6537,18.2746
5150550,4161.8,7140.64,3897.53,19.3927,33.2732,18.1613
5149175,4205.23,7222.36,3930.67,19.6003,33.663,18.3206
5151127,4164.34,7184.35,3897.85,19.4024,33.4731,18.1608
5150730,4177.74,7110.85,3857.83,19.4663,33.1332,17.9757
5149461,4178.43,7152.88,3891.47,19.4743,33.3373,18.1369
5148647,4206.76,7158.26,3886.8,19.6094,33.3676,18.118
5150350,4166.13,7086.92,3862.52,19.4137,33.0242,17.9989
5147331,4173.35,7207.46,3911.82,19.4587,33.6056,18.2393
5148887,4167.68,7228.44,3905.1,19.4264,33.6932,18.2024
5150553,4134.25,7186.67,3888.33,19.2643,33.4877,18.1184
5148965,4172.83,7223.81,3910.84,19.4501,33.6711,18.2289
5150920,4177.79,7118.26,3866.38,19.4658,33.1666,18.0149
5150724,4146.98,7128.34,3880.55,19.323,33.2148,18.0816
5152806,4153.23,7164.69,3895.95,19.3443,33.3707,18.146
5152736,4118.96,7123.05,3862.3,19.185,33.1772,17.9895
5150557,4183.29,7089.97,3880.5,19.4929,33.0371,18.0819
5149811,4111.83,7061.11,3852.3,19.1626,32.9074,17.9531
5151971,4152.23,7217.72,3935.44,19.3428,33.6231,18.3329
5150355,4182.39,7235.74,3929.82,19.4894,33.7176,18.3125
5150278,4113.23,7162.48,3877.18,19.1674,33.3767,18.0674
5148801,4171.63,7109.06,3888.49,19.4451,33.1373,18.1253
5152423,4155.3,7134.89,3870,19.3554,33.2344,18.0265
5150390,4167.63,7151.97,3871.4,19.4205,33.327,18.0401
5151610,4140.16,7061.74,3832.35,19.2879,32.8988,17.8539
5149327,4137.32,7080.86,3837.96,19.2832,33.0025,17.888
5150585,4178.49,7171.39,3895.35,19.4704,33.4163,18.151
5148365,4177.15,7111.92,3857.97,19.4725,33.1534,17.9846
5150924,4099.48,6974.88,3796.07,19.101,32.4984,17.6873
5150986,4144.72,7183.68,3885.67,19.3115,33.4709,18.1045
5149644,4149.1,7097.53,3857.39,19.3369,33.0781,17.9774
5153300,4131.35,7059.73,3835.44,19.2406,32.8786,17.8624
5151304,4162.14,7187.07,3900.69,19.3915,33.4847,18.1734
5151870,4141.34,7096.67,3848.65,19.2924,33.0598,17.929
5150674,4141.8,7148.61,3875.49,19.2991,33.3096,18.0582
5151336,4126.35,7114.43,3856.69,19.2246,33.146,17.9683
5149329,4149.31,7064.86,3844.85,19.3391,32.9279,17.9201
5150058,4150.19,7119.17,3870.5,19.3405,33.1764,18.0371
5152332,4132.23,7046.66,3839.58,19.2483,32.8239,17.8851
5149994,4169.92,7109.03,3873.75,19.4327,33.1295,18.0524
5148846,4139.37,7061.84,3840.73,19.2946,32.9169,17.9025
5152412,4149.94,7158.65,3882.01,19.3305,33.3451,18.0824
5149232,4148.19,7130.33,3869.67,19.3343,33.2337,18.0361
5150558,4113.53,7066.09,3819.33,19.1678,32.9258,17.7969
5148311,4162.27,7048.06,3854.83,19.4033,32.8561,17.9701
5149585,4184.58,7195.85,3895.49,19.5025,33.5367,18.1552
5153123,4155.67,7129.5,3866.41,19.3545,33.2047,18.0073
5150837,4118.18,7102.18,3851.81,19.1884,33.0922,17.9473
5149106,4145.89,7123.77,3853.26,19.324,33.2039,17.96
5149695,4132.01,7052.36,3824.63,19.2571,32.8673,17.8246
5152838,4135.94,7199.77,3867.59,19.2637,33.5338,18.0138
5151942,4150.07,7126.02,3854.17,19.3328,33.1961,17.9544
5149717,4115.11,7122.23,3856.66,19.1783,33.1928,17.9738
5148410,4116.19,7037.89,3805.73,19.1881,32.8081,17.7409
5147100,4139.44,7109.34,3836.01,19.3015,33.1496,17.8866
5149722,4132.79,7162.65,3874.83,19.2607,33.3811,18.0585
5150509,4119.61,7088.02,3831.82,19.1963,33.0283,17.8553
5152291,4146.99,7089.13,3851.8,19.3172,33.022,17.9422
5152615,4148.3,7099.03,3853.81,19.3221,33.0661,17.9504
5149023,4186.11,7139.93,3889.64,19.5118,33.2798,18.1299
5151765,4127.7,7116.17,3866.6,19.2293,33.1514,18.0129
5154246,4148.2,7166,3881.67,19.3155,33.3675,18.0744
5149944,4126.46,7112.02,3832.25,19.2303,33.1438,17.8592
5151953,4161.44,7145.71,3881.32,19.3858,33.2878,18.0809
5148615,4152.65,7109.99,3860.01,19.3574,33.1428,17.9932
5148642,4124.11,7074.83,3848.12,19.2242,32.9788,17.9377
5149768,4054.75,7018.54,3801.19,18.8968,32.7092,17.7151
5150977,4169.72,7073.18,3845.19,19.428,32.9562,17.9159
5151716,4147,7118.63,3871.84,19.3194,33.1631,18.0375
5150260,4193.96,7166.35,3895.28,19.5437,33.3949,18.1518
5149695,4156.32,7207.64,3895.61,19.3704,33.591,18.1554
5150367,4117.16,7087.91,3833.09,19.1854,33.0287,17.8617
5150986,4149.37,7196.53,3874.22,19.3332,33.5308,18.0512
5149155,4144.52,7117.96,3864.23,19.3174,33.1765,18.011
5148813,4107.66,7023.55,3820.13,19.1469,32.7386,17.8066
5150707,4166.49,7089.68,3848.02,19.414,33.0348,17.93
5150082,4175.46,7195.36,3906.29,19.4582,33.5312,18.2038
5150443,4158.76,7071.97,3850.45,19.379,32.9539,17.9423
5148713,4161.52,7174.48,3878.63,19.3983,33.4428,18.0797
5151120,4145.77,7108.65,3841.26,19.3159,33.1205,17.8971
5147297,4138.4,7119.17,3854.32,19.2959,33.1941,17.9713
5151391,4141.86,7058.36,3831.98,19.2967,32.8844,17.853
5152290,4150.42,7096.57,3842.67,19.3332,33.0567,17.8996
5148670,4195.01,7141.79,3886.92,19.5546,33.2907,18.1185
5149531,4162.63,7165.14,3885.1,19.4004,33.394,18.107
5151765,4142.45,7100.11,3845.18,19.298,33.0766,17.9131
5153511,4154.79,7172.83,3869.48,19.3489,33.404,18.0203
5150928,4152.37,7087.49,3839,19.3474,33.0231,17.8873
5150135,4095.58,7119.99,3851.85,19.0857,33.1796,17.9499
5151055,4188.81,7101.9,3839.92,19.5167,33.0894,17.8911
5148427,4126.49,7096.54,3840.19,19.2361,33.0813,17.9015
5152325,4152.43,7133.32,3861.64,19.3424,33.2276,17.9879
5151007,4145.93,7154.51,3871.16,19.3171,33.3349,18.0368
5148916,4141.96,7095.17,3840.75,19.3064,33.0718,17.9024
5150855,4122.89,7138.61,3849.73,19.2103,33.2618,17.9375
5150920,4170.54,7197.7,3900.35,19.4321,33.5367,18.1731
5150425,4158.36,7208.58,3897.7,19.3772,33.5906,18.1625
5150733,4131.31,7157.08,3852.41,19.25,33.3487,17.9504
5150761,4116.2,7059.54,3826.49,19.1795,32.894,17.8296
5150404,4178.03,7103.19,3846.7,19.4689,33.0996,17.925
5148908,4137.33,7067.36,3833.01,19.2849,32.9423,17.8664
5149928,4140.26,7153.02,3880.19,19.2947,33.3349,18.0827
5148465,4154.1,7179.5,3876.44,19.3647,33.4679,18.0704
