Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
5858079,5787.03,7657.61,4364.92,23.7089,31.3725,17.8827
5856473,6155.46,8259.18,4728.19,25.2253,33.8463,19.3763
5858953,6421.92,8606.24,4960.79,26.3061,35.2537,20.3209
5858117,6196.47,8339.47,4768.93,25.3862,34.1658,19.5377
5856616,6198.42,8467.61,4832.56,25.4007,34.6997,19.8035
5857452,6211.98,8610.56,4878.96,25.4526,35.2804,19.9908
5858432,6185,8472.75,4810.95,25.3378,34.71,19.7088
5858794,6199.35,8452.26,4812.68,25.395,34.6239,19.7147
5859687,6224.73,8579.64,4883.98,25.4952,35.1403,20.0037
5858055,6209.31,8484.1,4812.99,25.4391,34.7587,19.7184
5858639,6191.75,8496.37,4831.74,25.3646,34.8055,19.7933
5857951,6214.38,8454.09,4812.41,25.4603,34.6364,19.7164
5855587,6235.72,8541.14,4823.67,25.558,35.0071,19.7705
5858260,6207.76,8630.73,4892.83,25.4318,35.3582,20.0448
5859294,6230.09,8546.47,4847.65,25.5188,35.0068,19.8562
5858413,6191.3,8411.46,4805.65,25.3637,34.459,19.6872
5860224,6186.98,8491.83,4834.64,25.3382,34.7775,19.7998
5855681,6234.52,8561.07,4864.91,25.5527,35.0883,19.9392
5857960,6244.65,8491.7,4848.86,25.5843,34.7904,19.8657
5857839,6217.24,8396.09,4808.23,25.4725,34.3994,19.6997
5858293,6266.56,8545.5,4858.98,25.6726,35.0088,19.9061
5859196,6241.68,8608.94,4890.94,25.5667,35.2633,20.0339
5859119,6192.48,8536.18,4822.86,25.3655,34.9657,19.7553
5858952,6184.01,8457.73,4828.33,25.3315,34.6454,19.7783
5861074,6281.37,8636.57,4890.51,25.721,35.3651,20.0257
5858333,6211.56,8464.89,4815.26,25.4471,34.6784,19.7268
5858916,6251.17,8672.88,4888.26,25.6068,35.5269,20.0239
5856496,6267.03,8629.96,4879.8,25.6824,35.3657,19.9975
5858459,6190.87,8441.67,4808.72,25.3618,34.5825,19.6996
5855700,6225.93,8574.26,4868.28,25.5174,35.1422,19.953
5858049,6194.28,8453.58,4804.39,25.3775,34.6337,19.6832
5858754,6237.15,8557.2,4862.7,25.5501,35.054,19.9197
5857890,6233.84,8572.55,4842.27,25.5403,35.1221,19.839
5860522,6208.84,8454.02,4808.63,25.4264,34.6209,19.6923
5857889,6211.24,8453.46,4806.04,25.4477,34.6341,19.6905
5858105,6258.56,8596.84,4875.01,25.6406,35.2203,19.9724
5860089,6241.5,8427.96,4823.91,25.5621,34.5167,19.7563
5858329,6203.4,8512.67,4830.25,25.4137,34.8741,19.7882
5856498,6226.28,8408.25,4795.06,25.5154,34.4571,19.6502
5856825,6285.28,8613.87,4905.27,25.7557,35.2978,20.1007
5858189,6251.63,8525.26,4840.93,25.6119,34.9265,19.8325
5858302,6231.4,8549,4848.88,25.5285,35.0231,19.8646
5856438,6217.23,8471.89,4824.13,25.4785,34.7183,19.7696
5857649,6224.53,8568.58,4848.98,25.5032,35.1073,19.8673
5855760,6234.76,8414.25,4797.23,25.5533,34.486,19.6616
5859903,6219.85,8520.8,4836.08,25.4742,34.898,19.8068
5858524,6270.62,8722.53,4915.47,25.6882,35.7327,20.1367
5857687,6215.4,8563.97,4858.59,25.4656,35.0881,19.9065
5859467,6212.07,8435.78,4809.46,25.4442,34.5524,19.6992
5858530,6255.4,8532.07,4862.6,25.6258,34.9524,19.9201
5858886,6246.22,8626.02,4869.19,25.5866,35.3351,19.9459
5856685,6209.61,8516.28,4858.28,25.4462,34.8987,19.9087
5858634,6272.98,8587.73,4865.83,25.6974,35.1798,19.933
5856597,6202.83,8502.71,4824.91,25.4188,34.8436,19.7722
5859245,6255.45,8485.38,4828.15,25.6229,34.7569,19.7766
5858339,6242.45,8573.43,4875.49,25.5736,35.123,19.9735
5858953,6274.24,8667.33,4905.16,25.7011,35.5039,20.093
5859872,6253.49,8541.32,4859.25,25.6121,34.9823,19.9018
5859504,6213.45,8456.72,4824.93,25.4497,34.638,19.7625
5856898,6262.84,8569.23,4887.44,25.6634,35.1144,20.0274
5856909,6192.77,8562.32,4858.8,25.3763,35.086,19.91
5861217,6295.82,8691.97,4928.19,25.7796,35.5911,20.1795
5857004,6208.11,8490.96,4830.38,25.4387,34.793,19.7932
5857816,6213.61,8489.74,4855.79,25.4577,34.7832,19.8946
5857131,6215.28,8494.28,4842.55,25.4675,34.8059,19.8427
5858372,6207.72,8476.26,4838.12,25.4312,34.7247,19.8203
5857974,6244.66,8477.36,4843.02,25.5842,34.7316,19.8417
5857466,6282.25,8628.76,4916.26,25.7405,35.3549,20.1436
5856821,6202.38,8552.17,4857.81,25.416,35.045,19.9063
5857069,6179.57,8422.87,4806.97,25.3215,34.5136,19.6971
5858484,6247.67,8486.87,4857.68,25.5943,34.7675,19.9001
5858519,6246.01,8554,4881.36,25.5874,35.0423,19.997
5858335,6272.99,8586,4887.41,25.6987,35.1745,20.0224
5858908,6230.77,8511.8,4843.1,25.5233,34.8671,19.8389
5856796,6250.9,8584.35,4875.25,25.615,35.177,19.9778
5857575,6201.24,8456.05,4822.61,25.4081,34.6466,19.7595
5857019,6250.08,8594.44,4886.77,25.6106,35.217,20.0243
5860741,6246.69,8611.07,4889.98,25.5805,35.2627,20.0247
5859306,6202.46,8532.29,4845.58,25.4056,34.9487,19.8477
5859100,6190.66,8480.5,4818.7,25.3581,34.7378,19.7383
5855967,6240.96,8641.78,4908.1,25.5778,35.4173,20.1153
5859778,6231.17,8475.21,4839.92,25.5211,34.7121,19.823
5858586,6261.49,8469.72,4847.85,25.6505,34.6966,19.8595
5859244,6286.5,8632.53,4898.94,25.7501,35.3596,20.0665
5856955,6236.77,8536.34,4855.86,25.5564,34.9793,19.8978
5857818,6243.2,8592.4,4886.39,25.579,35.2038,20.02
5858773,6232.72,8515.32,4868.54,25.5318,34.8823,19.9436
5857785,6256.5,8582.43,4876.47,25.6336,35.1632,19.9794
5857919,6233.22,8540.09,4866.16,25.5376,34.9889,19.9368
5856764,6185.76,8405.22,4801.37,25.3482,34.4431,19.6752
5855267,6228.91,8461.87,4832.37,25.5315,34.6841,19.8073
5859616,6255.57,8582.88,4873.4,25.6218,35.154,19.9606
5858428,6246.19,8486.04,4858.3,25.5885,34.7644,19.9028
5857933,6268.33,8486.72,4851.32,25.6814,34.7702,19.8759
5858561,6258.38,8526.8,4864.81,25.6379,34.9306,19.929
5859107,6257.88,8479.29,4854.34,25.6334,34.7328,19.8843
5859665,6247.77,8526.11,4851.67,25.5896,34.9212,19.8714
5858911,6233.04,8506.37,4862.16,25.5326,34.8448,19.917
5856195,6210.27,8465.4,4845.14,25.4511,34.6931,19.8565
5857935,6299.96,8557.36,4898.43,25.811,35.0596,20.0689
5857011,6337.4,8692.36,4950.56,25.9685,35.6183,20.2857
5858111,6232.92,8488.75,4852.58,25.5356,34.7774,19.8805
5858655,6266.21,8522.61,4864.92,25.6695,34.9129,19.9291
5856402,6233.61,8477.32,4851.1,25.5458,34.7407,19.8802
5857591,6300.15,8637.03,4919.38,25.8133,35.388,20.1559
5859399,6267.36,8545.57,4854.25,25.671,35.0025,19.8829
5856374,6314.55,8616.92,4903.63,25.8776,35.313,20.0956
5859862,6252.59,8436.07,4815.96,25.6085,34.5513,19.7245
5860184,6299.38,8621.94,4912.66,25.7987,35.3106,20.1195
5856775,6239.28,8475.8,4837.46,25.5674,34.7323,19.823
5857911,6254.19,8631.94,4895.75,25.6235,35.3653,20.058
5859852,6281.79,8616.83,4898.48,25.7281,35.2917,20.0625
5858183,6220.41,8535.12,4844.64,25.484,34.967,19.8477
5859253,6242.28,8427.87,4825.63,25.5689,34.5213,19.7662
5857835,6275.18,8663.22,4917.63,25.7099,35.4939,20.1479
5859093,6250.78,8425.05,4826.66,25.6044,34.5106,19.7709
5858821,6273.35,8663.67,4903.2,25.6981,35.4898,20.0854
5861382,6227.51,8450.46,4832.93,25.4991,34.6012,19.7889
5857812,6249.04,8611.58,4902.16,25.6029,35.2825,20.0846
5859528,6845.95,9195.59,5305.85,28.0403,37.6642,21.7322
5861020,7169.77,9702.24,5618.75,29.3591,39.7292,23.0079
5856274,7271.14,9795.31,5702.21,29.7984,40.1429,23.3686
5859653,7226.97,9773.68,5698.17,29.6003,40.0311,23.3386
5859028,7326.85,9869.28,5755.24,30.0125,40.427,23.5749
5861070,7260.75,9829.73,5732.14,29.7314,40.2509,23.472
5855563,7279.99,9780.41,5697.91,29.8383,40.0866,23.3538
5857941,7311.39,9927.06,5765.03,29.9548,40.6712,23.6193
5860359,7300.9,9872.85,5754.58,29.8995,40.4324,23.5668
5859258,7311.71,9876.5,5754.85,29.9494,40.455,23.5723
5854998,7319.55,9894.4,5757.57,30.0033,40.5578,23.6006
5857433,7354.92,9917.29,5778.57,30.1358,40.6347,23.6769
5859538,7328.43,9912.88,5779.45,30.0164,40.602,23.672
5857745,7262.88,9864.6,5725.47,29.7571,40.4167,23.4581
5856517,7244.12,9855.46,5730.78,29.6864,40.3877,23.4847
5856180,7284.23,9942.76,5762.29,29.8525,40.7478,23.6152
5860124,7284.24,9920.83,5751.06,29.8324,40.6305,23.5533
5857151,7325.09,9950.77,5764.71,30.015,40.7738,23.6212
5857623,7259.69,9903.46,5740.58,29.7446,40.5767,23.5205
5857214,7327.03,9940.31,5769.06,30.0226,40.7305,23.6388
5860120,7360.61,9964.52,5793.38,30.1452,40.8095,23.7267
5862352,7332.61,9987.7,5777.27,30.0191,40.8888,23.6517
5858479,7343.92,9991.52,5811.85,30.0853,40.9315,23.809
5857723,7262.44,9859.9,5721.9,29.7553,40.3976,23.4435
5860331,7342.25,9959.19,5785.61,30.0689,40.7862,23.694
5858849,7348.92,10008.4,5810.84,30.1039,40.9979,23.8033
5860695,7255.16,9883.58,5738.57,29.7104,40.474,23.4999
5858536,7302.76,9910.92,5749.98,29.9164,40.6009,23.5553
5859531,7299.12,9940.63,5762.92,29.8964,40.7157,23.6043
5857878,7348.89,9979.73,5810.79,30.1088,40.8874,23.8071
5858932,7345.62,9948.44,5795.17,30.09,40.7519,23.7388
5859701,7373.21,10014.1,5827.81,30.199,41.0154,23.8694
5857436,7392.46,10006.9,5825.42,30.2895,41.0019,23.8688
5856611,7293.85,9899.35,5765.86,29.8897,40.5669,23.6281
5858064,7355.96,9961.67,5787.72,30.1368,40.8121,23.7118
5858562,7332.89,9947.83,5797.38,30.0397,40.752,23.7494
5859737,7367.06,9951.62,5787.97,30.1736,40.7593,23.706
5859257,7308.85,9943.69,5797.8,29.9377,40.7302,23.7483
5859432,7306.5,9979.36,5801.02,29.9272,40.8751,23.7607
5859194,7321.81,9909.45,5762.57,29.991,40.5904,23.6042
5856164,7337.39,9989.23,5810.77,30.0704,40.9383,23.814
5857695,7358.3,9983.7,5814.66,30.1482,40.905,23.8237
5859258,7315.13,9928.23,5772.42,29.9634,40.6668,23.6443
5859179,7316.78,9962.28,5782.63,29.9705,40.8069,23.6864
5857023,7344.6,9948.74,5789.44,30.0956,40.7664,23.723
5858351,7341.24,9954.57,5780.33,30.075,40.7811,23.6804
5858342,7359.39,9924.95,5774.55,30.1494,40.6598,23.6567
5859556,7296.13,9913.45,5736.8,29.884,40.6042,23.4972
5857626,7239.58,9816.18,5684.12,29.6622,40.2191,23.2891
5859001,7288.24,9878.78,5732.54,29.8545,40.4661,23.482
5857841,7331.94,9860.34,5728.93,30.0395,40.3985,23.4718
5858417,7348.5,9832.21,5726.54,30.1044,40.2793,23.4597
5855617,7307.48,9826.58,5717.39,29.9507,40.2755,23.4334
5856805,7292.68,9782.79,5697.69,29.8839,40.0879,23.348
5860683,7283.97,9878.39,5734.78,29.8285,40.4528,23.4844
5857072,7337.17,9909.95,5761.39,30.0649,40.6071,23.6079
5858998,7329.45,9951.07,5783.41,30.0234,40.7622,23.6904
5858904,7369.98,9962.04,5787.79,30.1898,40.8078,23.7087
5858866,7351.67,9951.81,5785.51,30.1151,40.7661,23.6995
5860826,7376.63,9988.49,5793.22,30.2072,40.9027,23.7232
5859669,7360.71,9944.19,5792.63,30.148,40.7294,23.7254
5859246,7409.41,9982.64,5804.2,30.3496,40.8898,23.7745
5856984,7401.41,9975.4,5796.23,30.3285,40.8759,23.751
5856407,7370.85,9916.06,5778.25,30.2063,40.6368,23.6797
5859003,7337.43,9945.15,5760.64,30.056,40.7379,23.5971
5858808,7383.78,10025.4,5814.91,30.2469,41.068,23.8202
5858333,7303.44,9937.35,5760.67,29.9202,40.7106,23.5999
5858939,7544.31,10125.9,5883.36,30.9038,41.4786,24.1
5857393,7462.06,10063.5,5838.63,30.5749,41.2341,23.9231
5857378,7339.04,9939.67,5766.5,30.071,40.7268,23.6276
5858859,7381.24,10033.6,5808.88,30.2362,41.1011,23.7953
5857544,7406.89,10019.2,5802.22,30.3481,41.0514,23.7733
5856250,7397.24,10012.4,5808.18,30.3152,41.0325,23.803
5858512,7382.36,9993.87,5806.3,30.2426,40.9409,23.7861
5857349,7305,9928.35,5752.94,29.9316,40.6806,23.5722
5856403,7412.1,10022.4,5824.34,30.3754,41.0727,23.8686
5856578,7384.05,10025.7,5806.09,30.2595,41.0848,23.7931
5856423,7384.27,9994.21,5803.96,30.2612,40.9569,23.785
5856686,7352.34,10005.3,5807.16,30.129,41.0005,23.7971
5857581,7388.09,9985.45,5817.6,30.2709,40.9129,23.8362
5858006,7380.3,10049.7,5821.33,30.2368,41.1733,23.8497
5857301,7300.54,9920.34,5771.98,29.9136,40.6481,23.6504
5856676,7354.6,10000.2,5802.93,30.1383,40.9795,23.7798
5860018,7334.19,9996.65,5797.72,30.0375,40.9418,23.7448
5857988,7301.34,9958.24,5789.84,29.9134,40.7986,23.7208
5859612,7334.74,9963.77,5783.96,30.0419,40.8099,23.6902
5858322,7324.33,9980.74,5795.38,30.0059,40.8885,23.7422
5861339,7335.45,9966.23,5795.88,30.0359,40.808,23.732
5857039,7350.94,9982.6,5785.44,30.1215,40.905,23.7066
5860917,7324,9938.35,5784.01,29.9912,40.6968,23.6851
5859966,7385.46,10045.2,5824.2,30.2478,41.1411,23.8535
5856374,7290.2,9945.17,5760.33,29.876,40.7563,23.6064
5858196,7289.62,9927.66,5756.43,29.8643,40.6719,23.5831
5857747,7386.28,10030.8,5811.92,30.2626,41.0977,23.8122
