Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
5184955,4817.81,7047.18,3777.05,22.3006,32.6198,17.4831
5187076,4680.2,6836.65,3664.77,21.6547,31.6324,16.9565
5188989,4624.7,6851.79,3661.44,21.3901,31.6907,16.9348
5186002,4677.47,7004.81,3725.49,21.6466,32.4172,17.241
5185204,4623.06,6985.49,3700.11,21.3981,32.3327,17.1262
5188611,4613.75,6908.48,3673.04,21.3409,31.9553,16.9897
5185816,4615.97,6851.89,3644.75,21.3627,31.7106,16.8679
5189282,4626.22,6866.21,3657.85,21.3959,31.7556,16.9173
5187618,4607.84,6923.53,3655.79,21.3177,32.031,16.9132
5187619,4611.35,6950.07,3684,21.3339,32.1538,17.0437
5188015,4611.19,6960.4,3682.35,21.3316,32.1991,17.0347
5185314,4594.46,6865.49,3639.26,21.2652,31.7766,16.8442
5184529,4589.29,6818.11,3629.78,21.2445,31.5621,16.8028
5188692,4612.42,6837.57,3644.92,21.3345,31.6268,16.8594
5186535,4584.18,6830.12,3639.28,21.2127,31.6055,16.8403
5188647,4582.5,6803.83,3627.32,21.1963,31.471,16.7781
5186476,4577.87,6796.64,3603.57,21.1837,31.4509,16.6752
5183641,4591.11,6838.76,3629.41,21.2566,31.6631,16.804
5188758,4605.65,6869.73,3641.15,21.3029,31.7751,16.8417
5186612,4588.55,6849.58,3636.44,21.2326,31.6951,16.8269
5187499,4582.45,6835.34,3630.31,21.2007,31.6237,16.7957
5185046,4580.91,6866,3650,21.2036,31.7806,16.8947
5186056,4548.38,6791.73,3625.15,21.049,31.4307,16.7764
5187214,4598.6,6778.07,3617.43,21.2766,31.3605,16.737
5189465,4537.39,6844.64,3627.56,20.9843,31.6548,16.7766
5184198,4552.71,6778.12,3607.34,21.0766,31.379,16.7
5185144,4562.27,6829.72,3642.53,21.1169,31.6121,16.8598
5185139,4586.82,6888.84,3647.88,21.2306,31.8858,16.8846
5181122,4553.27,6808.53,3621.97,21.0917,31.5385,16.7777
