Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
4439662,3798.27,6319.51,3340.83,20.5328,34.1621,18.0599
4440697,3897.86,6569.35,3486.8,21.0662,35.5044,18.8446
4444514,3915.99,6591.73,3488.39,21.146,35.5948,18.837
4441541,3636.61,6136.91,3237.01,19.6505,33.161,17.4913
4440006,3614.79,6206.58,3260.83,19.5394,33.549,17.6261
4442140,3615.98,6305.23,3297,19.5364,34.0659,17.813
4442003,3590.19,6237.77,3270.02,19.3977,33.7025,17.6678
4444849,3596.96,6211.09,3260.36,19.4218,33.5368,17.6044
4439683,3567.71,6164.13,3243.7,19.2863,33.322,17.5348
4439739,3584.09,6199.45,3245.37,19.3746,33.5125,17.5436
4437017,3561.24,6095,3190.04,19.2629,32.9681,17.2551
4442448,3567.84,6060.14,3172.74,19.275,32.7395,17.1405
4442915,3588.12,6141.34,3213.42,19.3825,33.1747,17.3584
4442130,3594.94,6222.22,3249.22,19.4228,33.6175,17.5549
4441748,3557.3,6139.78,3209.01,19.2211,33.1749,17.3392
4441411,3553.29,6030.54,3167.41,19.2009,32.5872,17.1157
4438102,3548.58,6062.92,3185.96,19.1897,32.7865,17.2288
4440627,3600.71,6116.76,3219.79,19.4606,33.0589,17.4018
4441661,3562.46,6178.7,3233.86,19.2493,33.3859,17.4738
4440894,3578.13,6092.93,3188.48,19.3374,32.9281,17.2316
4438592,3566.75,6024.88,3171.97,19.2859,32.5772,17.1512
4438088,3572.49,6060.52,3176.7,19.3191,32.7737,17.1787
4442876,3598.51,6107.26,3205.93,19.4388,32.9909,17.3182
4440443,3569.69,6109.08,3215.53,19.2937,33.0188,17.3795
4444758,3556.59,6090.36,3195.86,19.2042,32.8856,17.2564
4441329,3565.83,6100.39,3197.12,19.269,32.9652,17.2765
4439995,3540.8,6082.82,3187.12,19.1395,32.8802,17.2277
4442419,3559.13,6027.55,3157.74,19.2281,32.5636,17.0596
