Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
4670410,4008.69,6006.52,3114.65,20.5996,30.8659,16.0054
4675888,4242.66,6250.16,3270.54,21.7763,32.0803,16.7868
4669881,4234.87,6283.32,3269.49,21.7643,32.292,16.803
4679419,4154.78,6222.24,3237.42,21.3092,31.9129,16.6042
4674329,4155.9,6265.37,3265.09,21.3381,32.1691,16.7644
4675414,4172.41,6299.31,3274.21,21.418,32.3359,16.8073
4676848,4162.83,6248.36,3261.44,21.3622,32.0645,16.7366
4669197,4178.69,6268.76,3265.48,21.4788,32.2219,16.7848
4673607,4127.65,6295.69,3276.59,21.1964,32.3298,16.826
4671121,4164.69,6253.93,3252.16,21.398,32.1324,16.7094
4674683,4179.19,6281.08,3268.53,21.4561,32.2473,16.7807
4667599,4151.1,6291.8,3261.13,21.3442,32.3514,16.7682
4678238,4200.98,6262.6,3268.68,21.5516,32.128,16.7688
4676225,4182.58,6315.46,3286.09,21.4664,32.4131,16.8654
4674473,4209.27,6277.16,3249.31,21.6115,32.2286,16.6828
4673007,4192.59,6285.76,3278.29,21.5326,32.2829,16.8369
4672989,4204.48,6254.5,3248.08,21.5938,32.1225,16.6818
4673222,4164.3,6235.01,3238.95,21.3864,32.0208,16.6341
4672362,4185.35,6259.86,3255.75,21.4984,32.1543,16.7234
4674659,4178.4,6322.44,3290.58,21.4522,32.4598,16.8941
4673587,4187.96,6275.43,3262.77,21.5062,32.2259,16.7551
4676080,4177.73,6253.87,3256.23,21.4422,32.098,16.7126
4676882,4204.98,6274.95,3268.15,21.5784,32.2007,16.7709
4674340,4172.14,6197.12,3233.85,21.4215,31.8186,16.6039
4675411,4170.16,6227.82,3247.49,21.4064,31.9689,16.6702
4673882,4176.68,6240.42,3259.82,21.4469,32.044,16.7389
4674088,4189.4,6298.44,3275.12,21.5113,32.3405,16.8167
4672651,4182.52,6275.8,3274.84,21.4826,32.2342,16.8205
4674039,4182.11,6269.87,3247.69,21.4741,32.1942,16.6761
4674185,4147.64,6284.81,3272.48,21.2964,32.2699,16.8028
4677885,4168.13,6279.44,3247.93,21.3847,32.2168,16.6636
4676008,4144.69,6322.75,3278.1,21.2729,32.4521,16.8251
4673505,4145.55,6190.25,3227.06,21.2888,31.789,16.572
4674617,4131.37,6168.89,3219.15,21.2109,31.6718,16.5275
4676775,4124.55,6236.17,3239.96,21.1661,32.0024,16.6266
4673250,4138.7,6232.56,3241.55,21.2548,32.008,16.6473
4676736,4179.9,6250.9,3245.6,21.4503,32.0783,16.6557
4674941,4195.51,6226.28,3238.92,21.5387,31.9642,16.6278
4674373,4172.46,6302.82,3288.93,21.423,32.3611,16.8866
4673186,4186.85,6284.5,3263.72,21.5023,32.2752,16.7614
4674837,4191.46,6275.53,3283.87,21.5184,32.2178,16.859
4676563,4213.93,6295.95,3285.21,21.6258,32.3106,16.8596
4673395,4198.9,6247.93,3262.41,21.5633,32.0859,16.754
4675772,4204.2,6255.74,3268.58,21.5795,32.1097,16.7771
4671569,4182.9,6300.04,3289.62,21.4895,32.3662,16.9003
4674355,4204.6,6296.58,3278.11,21.5881,32.3292,16.8311
4673906,4148.58,6362.67,3302.29,21.3025,32.6716,16.9569
4679587,4216.57,6265.62,3271.22,21.6253,32.1342,16.777
4675256,4194.91,6297.34,3292.99,21.5342,32.3268,16.9043
4674907,4172.04,6252.44,3257.77,21.4184,32.0987,16.7247
4673369,4199.89,6275.93,3264.39,21.5685,32.2299,16.7642
4676039,4202.26,6300.37,3286.74,21.5683,32.337,16.8693
4673961,4170.73,6349.89,3279.98,21.416,32.6056,16.8421
4674897,4193.81,6312.43,3286.17,21.5302,32.4068,16.8706
4676035,4205.73,6335.06,3303.57,21.5861,32.5151,16.9558
4672319,4212.36,6341.17,3303.36,21.6374,32.5723,16.9681
4671735,4174.36,6304.25,3272.29,21.4448,32.3867,16.8106
4678445,4207.66,6311.18,3292.36,21.5849,32.3758,16.8895
4673967,4201.7,6322.72,3299.21,21.575,32.4661,16.9409
4675922,4172.62,6361.91,3295.44,21.4167,32.6536,16.9144
4676008,4192.2,6296.03,3272.4,21.5168,32.3149,16.7959
4674355,4187.64,6282.1,3267.86,21.501,32.2548,16.7785
4674488,4207.86,6248.85,3259.87,21.6042,32.0831,16.737
4673039,4187.6,6332.82,3297.62,21.5069,32.5244,16.936
4674452,4167.57,6293.65,3292.3,21.3975,32.3134,16.9037
4680616,4223.68,6283.09,3261.92,21.6571,32.2167,16.7256
4679974,4179.78,6332.99,3294.81,21.4349,32.477,16.8965
4673804,4199.46,6370.14,3304.37,21.5642,32.7107,16.9679
4672633,4193.76,6319.33,3283.96,21.5404,32.4579,16.8673
4679120,4201.59,6286.69,3271.6,21.5507,32.2455,16.7806
4676984,4183.23,6322.23,3286.69,21.4663,32.4426,16.8657
4675289,4174.31,6293.15,3280.03,21.4283,32.3051,16.8376
4676406,4204.34,6323.7,3290.72,21.5773,32.4542,16.8884
4674198,4174.78,6303.24,3285.21,21.4357,32.3644,16.8681
4676914,4213.57,6294.14,3280.08,21.6223,32.2989,16.832
4674024,4197.5,6344.5,3314.28,21.5531,32.5775,17.0181
4676016,4203.65,6304.19,3307.28,21.5755,32.3567,16.9749
4676666,4207.67,6383.57,3307.96,21.5932,32.7596,16.976
4672456,4180.33,6261.99,3271.89,21.4722,32.1646,16.806
4672244,4187.65,6257.04,3275.2,21.5108,32.1407,16.8238
4676994,4178.77,6237.94,3254.17,21.4434,32.01,16.6988
4673997,4208.19,6264.5,3274.69,21.6082,32.1669,16.8148
4676496,4210.72,6340.78,3312.42,21.6096,32.5412,16.9995
4677016,4219.09,6317.65,3307.58,21.6501,32.4189,16.9728
4678112,4205.55,6370.86,3315.98,21.5756,32.6843,17.0119
4677683,4177.99,6296.74,3288.77,21.4362,32.307,16.8738
4675552,4159.71,6257.77,3255.88,21.3521,32.1216,16.7127
4675010,4201.76,6292.23,3290.3,21.5705,32.3023,16.8913
4674996,4201.84,6341.68,3304.66,21.571,32.5562,16.9651
4678510,4204.74,6306.55,3301.45,21.5696,32.3516,16.9359
4673622,4182.84,6231.45,3261.11,21.4797,31.9998,16.7465
4676145,4207.22,6301.02,3308.65,21.5933,32.3396,16.9814
4674582,4200.37,6359.55,3311.85,21.5653,32.6509,17.0035
4674457,4183.45,6326.2,3292.58,21.479,32.4805,16.9051
4672128,4168.07,6284.99,3278.37,21.4107,32.285,16.8405
4675032,4216.39,6364.29,3315.23,21.6455,32.6721,17.0192
4673767,4164.3,6309.79,3286.66,21.3839,32.4011,16.8772
