Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
4444834,3388.92,6240.43,3309.34,18.2985,33.6954,17.8689
4445824,3234.85,5983.86,3141.07,17.4628,32.3028,16.9565
4443632,3235.14,6102.32,3203.4,17.473,32.9586,17.3015
4439001,3252.27,6156.17,3213.92,17.5838,33.2841,17.3765
4441900,3249.11,6154.41,3226.33,17.5552,33.2528,17.4322
4444517,3238.51,6202.96,3218.26,17.4877,33.4955,17.3783
4443314,3220.1,6104.33,3195.41,17.393,32.9718,17.2596
4445657,3237.88,6031.78,3178.39,17.4798,32.5627,17.1586
4441946,3226.77,6137,3243.02,17.4343,33.1585,17.5222
4444442,3232.61,6145.7,3212.5,17.4561,33.1868,17.3475
4444643,3242.58,6181.32,3236.47,17.5091,33.3776,17.4762
4443201,3236.17,6100.57,3201.07,17.4802,32.9523,17.2906
4444187,3203.63,6114.33,3209.04,17.3006,33.0193,17.3298
4442750,3245.1,6132.76,3190.12,17.5302,33.1296,17.2332
4441010,3220.31,6079.21,3180.81,17.4031,32.8531,17.1897
4445182,3232.48,6108.58,3204.93,17.4525,32.9808,17.3038
4444526,3219.67,6028.76,3177.73,17.3859,32.5547,17.1594
4442222,3211.8,6054.07,3173.47,17.3524,32.7083,17.1453
4439874,3228.53,6091.59,3198.8,17.452,32.9285,17.2913
4440030,3243.2,6041.56,3176.78,17.5307,32.6569,17.1717
4440541,3190.82,5983.74,3140.96,17.2456,32.3406,16.9761
4444288,3243.48,6103.61,3199.11,17.5154,32.9606,17.2758
4446606,3212.8,6124.89,3184.52,17.3407,33.0583,17.188
4444490,3212.03,6057.65,3166.36,17.3448,32.711,17.0982
4440907,3218.44,6083.8,3189.44,17.3934,32.8787,17.2367
4446054,3256.52,6151.94,3204.57,17.5788,33.2084,17.2984
4442249,3242.53,6037.82,3168.3,17.5183,32.6203,17.1173
4443133,3241.02,6103.94,3178.78,17.5067,32.971,17.1705
4441572,3207.96,6090.36,3171.4,17.3342,32.9092,17.1366
