Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
5163908,5036.22,6799.72,3679.99,23.4065,31.6027,17.1033
5164482,5290.66,7224.05,3895.97,24.5864,33.5711,18.1051
5162644,5308.39,7237.79,3889.4,24.6776,33.6469,18.081
5162230,5134.45,6968.21,3738.97,23.8708,32.3963,17.383
5163393,5195.41,7081.83,3807.38,24.1488,32.9171,17.6971
5160554,5182.18,7067.98,3790.37,24.1006,32.8708,17.6278
5166501,5129.78,7131.44,3821.67,23.8294,33.1277,17.7528
5163713,5125.97,7113.29,3780.59,23.8246,33.0613,17.5715
5159635,5148.28,7002.63,3743.39,23.9472,32.5727,17.4124
5160001,5124.19,6995.07,3731.33,23.8334,32.5352,17.355
5162666,5150.48,6956.74,3719.07,23.9434,32.3402,17.2891
5166387,5127.42,7014.7,3744.51,23.819,32.5862,17.3948
5166802,5131.67,6975.9,3730.15,23.8368,32.4033,17.3267
5160215,5107.41,6991.75,3736.93,23.7544,32.5184,17.3804
5164162,5126.91,6961.37,3713.13,23.8269,32.3524,17.2564
5161726,5130.74,7068.49,3789.91,23.8559,32.8657,17.6216
5163244,5131,6980.47,3747.53,23.8501,32.4469,17.4194
5162295,5120.23,7019.54,3748.24,23.8045,32.6345,17.4259
5161813,5109.72,7014.77,3740.66,23.7578,32.6154,17.3923
5164338,5101.18,7043.67,3740.33,23.7065,32.7338,17.3823
5164019,5142.06,7044.85,3769.09,23.898,32.7413,17.517
5163016,5105.03,7046.17,3780.46,23.7305,32.7537,17.5732
5159603,5090.56,6867.65,3698.02,23.6789,31.945,17.2014
5162061,5115.05,7094.28,3798.94,23.7814,32.9835,17.6625
5162515,5087.05,6958.88,3718.81,23.6492,32.3511,17.2884
5163998,5156.36,7033.96,3782.92,23.9645,32.6908,17.5813
5162878,5139.27,7026.88,3756.38,23.8902,32.665,17.4618
5161684,5131.48,7043.67,3754.07,23.8596,32.7506,17.4551
5161388,5104.09,6954.35,3720.81,23.7336,32.3371,17.3014
5162486,5144.56,7028.52,3739.74,23.9167,32.6751,17.3858
5163839,5103.97,6972.4,3728.28,23.7218,32.4057,17.328
5159941,5133.67,7052.22,3739.99,23.8778,32.8014,17.3955
5164247,5127.81,7023.65,3736.58,23.8307,32.6413,17.3652
5163900,5129.67,7021.18,3750.59,23.8409,32.632,17.4314
5162428,5130,6962.5,3732.49,23.8492,32.3685,17.3523
5163677,5104.76,6949.07,3708.88,23.7262,32.2982,17.2383
5162980,5122.05,6935.42,3710.48,23.8097,32.2391,17.2481
5160547,5092.96,6977.9,3720.24,23.6857,32.4519,17.3016
5163993,5109.84,7038.66,3750.71,23.7483,32.7127,17.4317
5159582,5118.5,6945.82,3723.68,23.8089,32.3088,17.3208
5163955,5101.35,7036.93,3736.63,23.7091,32.7048,17.3664
5159371,5129.73,7062.52,3758.88,23.8621,32.8529,17.4853
5163741,5124.83,6981.54,3750.87,23.8192,32.4487,17.4333
5158411,5115.81,7016.5,3749.76,23.8018,32.6449,17.4461
5161109,5140.67,6958.4,3737.27,23.905,32.3577,17.3789
5164499,5120.15,6997.18,3744.05,23.7939,32.5167,17.399
5162455,5137.95,7014.5,3732.65,23.8861,32.6101,17.3529
5159619,5141.18,7075.6,3760.86,23.9142,32.9122,17.4936
5162992,5108.2,6960.07,3715.93,23.7453,32.3537,17.2734
5161446,5127.49,6965.24,3704.63,23.8421,32.3874,17.226
5160319,5116.71,6986.16,3721.47,23.7972,32.4918,17.3081
5163260,5120.73,6988.84,3733.3,23.8023,32.4857,17.3532
5162701,5111.72,7025.18,3747.07,23.763,32.6581,17.4191
5164767,5149.49,7099.27,3793.57,23.929,32.9894,17.6282
5161008,5113.34,6958.2,3716.24,23.7783,32.3574,17.2814
5160981,5102.74,6945.79,3703.29,23.7292,32.2999,17.2213
5163588,5122.81,6971.69,3715.9,23.8104,32.4039,17.2713
5162103,5129.75,7048.81,3755.48,23.8496,32.7718,17.4602
5162653,5140.11,7078.69,3761.45,23.8952,32.9072,17.4861
5164214,5120.57,6922.36,3692.41,23.7972,32.1708,17.16
5161637,5101.06,6990.65,3742.83,23.7183,32.5043,17.403
5162311,5135.24,6906,3696.22,23.8742,32.1065,17.184
5163104,5084.45,7093.43,3774.53,23.6344,32.9729,17.5454
5161515,5126.73,6970.57,3714.39,23.8382,32.4117,17.2712
5157814,5125.84,6927.95,3690.88,23.8512,32.2367,17.1741
5160909,5131.55,6969.09,3737.17,23.8634,32.4087,17.3791
5159804,5117.72,6988.45,3744.81,23.8042,32.5056,17.4184
5162231,5100.44,6983.1,3741.29,23.7127,32.4655,17.3938
5159733,5139.21,6964.69,3754.05,23.9046,32.3956,17.4616
5161240,5116.92,6957.33,3731.97,23.7939,32.3519,17.3538
5160237,5095.75,6936.52,3724.72,23.7001,32.2614,17.3235
5160945,5153.28,6942.43,3720.99,23.9644,32.2845,17.3038
