Total Bounces,Avg BVH Time (ms),Avg QTree Time (ms),Avg BSDF Invert Time (ms),BVH Per Bounce (us),QTree Per Bounce (us),BSDF Invert Per Bounce (us)
5152949,3899.67,6995.5,3814.16,18.1628,32.5817,17.7646
5152838,3914.68,7085.15,3823.44,18.2331,33,17.8082
5156698,3942.52,7139.59,3860.04,18.3491,33.2287,17.9652
5152184,3963.02,7147.04,3838.73,18.4606,33.2925,17.8817
5157297,3967.92,7219.23,3891.45,18.4651,33.5954,18.1093
5150443,3934.63,7201.68,3848.15,18.3346,33.5583,17.9316
5154060,3951.38,7176.36,3850.32,18.3997,33.4169,17.9291
5156412,3941.89,7107.86,3842.77,18.3471,33.0828,17.8858
5156422,3949.46,7126.78,3857.54,18.3823,33.1708,17.9545
5155648,3984.18,7191.79,3882,18.5467,33.4784,18.0711
5154582,3963.54,7258.8,3904.5,18.4544,33.7974,18.1795
5153686,3968.93,7195.57,3866.76,18.4828,33.5088,18.0069
5152526,3962.59,7267.96,3915.69,18.4574,33.8535,18.2389
5156453,3974.14,7246.91,3893.8,18.4971,33.7298,18.1232
5153785,3938.56,7099.72,3841.98,18.341,33.0618,17.8912
5155757,3944.27,7188.57,3887.28,18.3606,33.4627,18.0952
5153171,3955.63,7170.9,3864.34,18.4227,33.3972,17.9975
5154911,3958.23,7226.03,3886.47,18.4286,33.6426,18.0945
5154718,3932.11,7159.21,3864.07,18.3076,33.3328,17.9908
5153125,3940.36,7271.74,3908.99,18.3517,33.8672,18.2056
5154102,3927.73,7097.33,3827.03,18.2894,33.0486,17.8205
5155271,3895.57,7014.91,3777.7,18.1355,32.6574,17.5868
5154521,3906.71,7021.03,3806.24,18.19,32.6907,17.7223
5154146,3913.02,7158.7,3835.77,18.2208,33.3341,17.8611
5152641,3947.18,7083.77,3828.01,18.3852,32.9948,17.8301
5152454,3938.06,7189.53,3860.21,18.3434,33.4886,17.9808
5153710,3965.68,7202.09,3886.61,18.4675,33.539,18.0993
5156760,3901.87,7103.37,3843.61,18.1596,33.0597,17.8885
5152489,3918.64,7099.59,3813.88,18.2528,33.0695,17.7649
